datetime,temp_lag1,dew_lag1,temp_lag7,sealevelpressure_lag1,daylength_uv,temp_lag3,day_cos,solarradiation,visibility,sealevelpressure_lag3,day_length_h,sealevelpressure_lag7,solarenergy,winddir,dew_lag3,week_cos,dew_lag7,day_sin,windgust,cloudcover_lag1,week_sin,month_cos,winddir_cos_lag1,windspeed_lag1,cloudcover_lag3,cloudcover_lag7,humidity_lag3,precip_lag7,precip_lag3,uvindex,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2015-01-18,-1.5715266251415114,-1.852678811415633,-2.2597921668459904,1.6637669971449631,0.5011286305690538,-1.8600327168388158,1.3521334328531487,0.2911929738167011,-0.8738258528355225,1.5096911497827556,-1.2900669637925974,1.7316508373546513,0.2896028030489444,-1.0319064471829258,-1.8345818541372865,1.3234050722830213,-1.668312787809752,0.37203954428872976,-0.7933833805121435,-2.518629810595965,0.44301529570536957,1.2469527069678206,1.100710503840095,-0.7205326263798447,-2.5268716539724414,1.2140766294587688,-0.38576690676248493,1.9548664837298468,-0.695705968629186,0.8799373794079075,0.0,0.0,1.0,0.0
2015-01-19,-1.35952902177863,-1.7278415155769384,-1.8359131150737495,1.649714264653311,0.1710595711415057,-1.7250564298426196,1.3445089870209286,0.035482884067039734,-1.3922724181494017,1.6504062197757081,-1.276835121566328,1.6894141332515813,0.022056490214953345,-1.1708646167046202,-1.7096990150130702,1.2533938863408325,-1.7395802656574038,0.39519503275607787,-0.7933833805121435,-1.8999108620142182,0.5991991813712746,1.2469527069678206,0.9796283688087464,-0.911046809845546,-2.384497994842107,-0.33048378795349215,-0.3574169817859299,0.27800370695988846,-0.695705968629186,0.48021819128570353,0.0,0.0,1.0,0.0
2015-01-20,-1.320984002985379,-1.6565059179548272,-1.9515164928298152,1.537292404720125,0.17369938614479835,-1.5707978161326812,1.3364875860269165,0.548188038891738,-2.3139552009296307,1.6644777267750066,-1.262658147752469,1.675335231883886,0.5571491158829357,-0.04630623449296871,-1.8524222597264601,1.2533938863408325,-2.024650177048011,0.4182156837186459,-0.9915261892668599,-1.8153377683231882,0.5991991813712746,1.2469527069678206,1.137957877991246,0.25320653355596145,-2.5179733002767954,-2.394336069840565,-0.8866155813482971,-0.6953249499717036,-0.695705968629186,0.48021819128570353,1.0,0.0,0.0,0.0
2015-01-21,-1.4366190593651322,-1.4781669238995487,-1.970783722455826,1.2562377548871446,-0.15735017599825832,-1.3586922222815168,1.328071606785343,-0.23564690958712442,-2.429165548777161,1.6504062197757081,-1.2487962178011391,1.7175719359869561,-0.24548982261903798,1.784324393110488,-1.7275394206022443,1.2533938863408325,-1.9177489602765334,0.44109467566072713,-0.934913958194084,-2.1803374358318446,0.5991991813712746,1.2469527069678206,-0.7593391730478976,-1.4825893602426494,-1.8995377184294047,-1.4223282209518142,-1.1606648561216646,-0.6953249499717036,-0.695705968629186,0.08049900316349956,1.0,0.0,0.0,0.0
2015-01-22,-1.301711493588753,-1.1928245334111038,-1.8551803446997603,1.537292404720125,0.5130622704569539,-1.3201275688540324,1.3192635431324895,0.2860530725152007,-2.429165548777161,1.5378341637813524,-1.2339891562622174,1.5063884154715739,0.2747391190026116,0.04251238932502164,-1.6561777982455492,1.2533938863408325,-1.8286646129669686,0.4638252290432398,-0.07157743433424718,-2.1625325740021544,0.5991991813712746,1.2469527069678206,0.365302167838263,-1.2920751767769485,-1.8150033583207685,-2.518611045954195,-1.179564806106035,-0.6953249499717036,-0.695705968629186,0.8799373794079075,1.0,0.0,0.0,0.0
2015-01-23,-1.1668039278123739,-1.1393228351945202,-1.7203097373176834,1.2421850223954924,-0.4870421189967641,-1.4358215291364855,1.3100660050877095,-0.6327042851280562,-2.141139679158338,1.2564040237954475,-1.2191820947232976,1.6471774291484953,-0.6319456078236919,-0.03341320845487346,-1.477773742353812,1.2533938863408325,-1.7039465267335778,0.48640060831265164,0.8908304939029478,-2.638812627946377,0.5991991813712746,1.2469527069678206,-0.9179801183254152,0.23203829094866102,-2.179835859842251,-2.376582501824332,-0.44246675671559643,-0.6953249499717036,-0.695705968629186,-0.3192201849587044,0.0,0.0,0.0,1.0
2015-01-24,-0.9933513432427429,-0.8539804447060751,-1.5661719003095955,0.6379175252545909,-0.1501598227511947,-1.3008452421402898,1.300481718080025,0.1447057867239304,-1.5650879399206945,1.5378341637813524,-1.2037449454593174,1.6612563305161907,0.155829646631949,0.03534959708163533,-1.1923272529270326,1.2533938863408325,-1.8464814824288815,0.5088141238968682,2.2636770974177693,-2.1714350049169995,0.5991991813712746,1.2469527069678206,-0.7828018414148981,1.0575997526333667,-2.1620391524509595,-2.5097342619460785,-0.0644677570281919,-0.6953249499717036,-0.695705968629186,0.08049900316349956,1.0,0.0,0.0,0.0
2015-01-25,-0.7042637022933587,-0.6043058530286856,-1.3542323744234754,0.3990210728965511,-0.8181754847907188,-1.165868955144094,1.2905135221405222,-0.7265074838804446,-0.06735341790282157,1.242332516796149,-1.1883077961953352,1.6471774291484953,-0.7211277121016889,-0.030548091557518895,-1.1388060361595114,1.2533938863408325,-1.721763396195491,0.5310591341874987,-0.382944705234516,-1.9488742320458674,0.5991991813712746,1.2469527069678206,-0.9054636504426947,2.0101706699618727,-2.63976951648595,-1.8927977733819858,-0.2062173819109686,-0.6953249499717036,-0.695705968629186,-0.7189393730809084,0.0,0.0,0.0,1.0
2015-01-26,-0.5886286459136054,-0.4259668589734073,-1.3156979151714536,0.6238647927629386,-1.1521581747152114,-0.9923280147204132,1.280164371060789,-0.9757926970032305,-0.3553792875216432,0.6372577158264593,-1.1725556030688256,1.5345462182069645,-0.9589466568430146,-0.00905971482735995,-0.8533595467327318,1.1651426587424119,-1.6504959183478392,0.5531290475079075,0.12656537442046922,0.7129526114928704,0.7457714666672977,1.2469527069678206,-0.7879972132769079,1.4386281195647692,-2.170937506146605,-1.8084683253048797,0.030031992893659234,-0.6953249499717036,-0.5985795268073961,-1.1186585612031124,0.0,0.0,0.0,1.0
2015-01-27,-0.6271736647068565,-0.5864719536231575,-1.431301292927519,0.6660229902378793,-0.8147562958340734,-0.7030931140142791,1.2694373315176437,-1.0040621541614843,-0.5281948092929366,0.39804209683843356,-1.1561733222172537,1.2529681908531216,-1.003537708982013,-0.013357390173391699,-0.6035938684842996,1.1651426587424119,-1.4723272237287095,0.5750173240664697,0.7351468584528131,0.08533123199627858,0.7457714666672977,1.2469527069678206,-0.8267387044324882,0.4437207170216624,-1.9484786637554572,-2.172416469637654,0.02058201790147466,-0.6953249499717036,-0.695705968629186,-0.7189393730809084,0.0,0.0,0.0,1.0
2015-01-28,-0.6464461741034824,-0.46163465778446283,-1.2964306855454424,0.45523200286314397,-0.8129796584350322,-0.5873991537318259,1.2583355821644113,-0.5838752227637992,-0.5281948092929366,0.6231862088271608,-1.1394759975031523,1.5345462182069645,-0.5724908716383605,0.08835425968269389,-0.42518981259256244,1.1651426587424119,-1.1872573123381023,0.5967174778944535,1.7541670177627846,0.7174038269502934,0.7457714666672977,1.2469527069678206,-0.8190226626366881,1.2481139360990676,0.7121290912426703,-2.1546629016214207,0.17178161777643594,-0.6953249499717036,-0.6481140121365089,-0.7189393730809084,0.0,0.0,0.0,1.0
2015-01-29,-0.5500836271203543,-0.37246516075682373,-1.1615600781633657,0.31470467794665374,-0.8111694995756316,-0.6259638071593103,1.2468624126890202,-0.7663417189670753,-0.2977741135978791,0.6654007298250402,-1.1224636289265197,1.2388892894854262,-0.7657187642406876,-0.007627156378682565,-0.5857534628951256,1.1651426587424119,-1.1338067039523632,0.618223078767952,1.4569528046307094,0.8464890752155495,0.7457714666672977,1.2469527069678206,-0.9967919661661305,1.819656486496171,0.08479515569963376,-2.642331223067319,-0.11171763198911747,-0.6953249499717036,-0.25863698043113165,-0.7189393730809084,0.0,0.0,0.0,1.0
2015-01-30,-0.49226609893047735,-0.31896346254024016,-0.9881550115292668,0.5957593277796341,-1.4842469021294051,-0.6452461338730529,1.2350212228391977,-1.5064875063831815,-0.47058963536917203,0.45432812483561136,-1.1054512603498872,0.6334965306746705,-1.4940392825109972,-0.5290784316972064,-0.46087062377090976,1.1651426587424119,-0.8487367925617559,0.6395277541132974,-0.029118261029664947,1.1491717263202887,0.7457714666672977,1.2469527069678206,-0.8293070505834497,2.0101706699618727,0.7165782680904936,-2.1635396856295372,0.18123159276862186,-0.5979920842785444,0.17843200776692264,-1.5183777493253163,0.0,0.0,0.0,1.0
2015-01-31,-1.1668039278123739,-0.8004787464894915,-0.6991465671391023,1.08760496498735,-1.4833083012393458,-0.5488345003043416,1.2228155214150498,-1.5064875063831815,-0.8162206789117583,0.3136130548426588,-1.087808804048196,0.39415520742389754,-1.479175598464664,-1.0849111097839843,-0.37166859582504114,1.1651426587424119,-0.5993006200949745,0.6606251908953926,-0.6801589183665911,1.2515496818410101,0.7457714666672977,1.2469527069678206,0.161922741262893,2.0101706699618727,0.845604396677359,-1.9416200854266263,0.200131542752991,-0.6953249499717036,-0.5985795268073961,-1.5183777493253163,0.0,0.0,0.0,1.0
2015-02-01,-2.14970190704028,-1.5851703203327157,-0.583543189383037,1.6918724621282675,-1.4823697003492862,-0.4909875201631146,1.2102489252293294,-1.3021764296485272,-0.24016893967411498,0.5950431948285639,-1.0701663477465029,0.6194176293069751,-1.3156750739550027,-1.4143995529797548,-0.3181473790575199,1.1651426587424119,-0.42113192547584494,0.6815091374883988,-1.0481384203396364,1.2515496818410101,0.7457714666672977,0.730062442663277,1.0443478039422418,1.6291423030304701,1.14814842232932,0.7125383330001899,0.17178161777643594,-0.6476318457820556,-0.5500163058965012,-1.5183777493253163,0.0,0.0,0.0,1.0
2015-02-02,-2.303881982213285,-1.8705127108211608,-0.6220776486350588,1.916716181994639,-1.481414338729047,-1.165868955144094,1.1973251580356952,-1.259772243911146,-0.8738258528355225,1.0875459398038978,-1.0522088475822804,0.6616543334100451,-1.2413566537233385,1.784324393110488,-0.7998383299652105,1.0599382911106023,-0.5814837506330612,0.7021734055282282,-1.5010362689218457,1.2337448200113192,0.8805947976217801,0.730062442663277,1.3194698805034528,-0.1489900759827408,1.2504794898292484,0.08672506042798091,0.5119807174951009,-0.25732705435248715,-0.6481140121365089,-1.5183777493253163,0.0,0.0,0.0,1.0
2015-02-03,-2.0147943412639004,-1.5851703203327157,-0.64134487826107,1.8464525195363939,-1.141070951701383,-2.14926761754495,1.1840480494252847,-1.1698239711348832,-2.141139679158338,1.6926207407736036,-1.0336212596929975,0.45047081289466295,-1.1819019175380072,-1.3642600072760507,-1.5848161758888544,1.0599382911106023,-0.4567656643996707,0.7226118717462888,-2.010546348576831,1.229293604553897,0.8805947976217801,0.730062442663277,1.3506081094405193,-1.4825893602426494,1.2504794898292484,0.7169767250042485,0.8710797671981348,0.18067084126672928,-0.4096685974640149,-1.1186585612031124,0.0,0.0,0.0,1.0
2015-02-04,-1.5907991345381371,-1.1036550363834647,-0.5450087301310151,1.6918724621282675,-1.8192938984203046,-2.303526231254888,1.1704215336919228,-1.66967937270583,-1.6802982877682233,1.9177648527623148,-1.0153487156662437,0.30968179921774147,-1.6426761229743256,-1.0906413435786935,-1.8702626653156338,1.0599382911106023,-0.36768131709010593,0.7428184797839426,-0.22726106978438185,1.2515496818410101,0.8805947976217801,0.730062442663277,1.2927654230502805,-1.6307670584937506,1.2326827824379563,0.8456900931219365,0.4080309925810638,-0.5979920842785444,-0.4572605539566919,-1.9180969374475203,0.0,0.0,0.0,1.0
2015-02-05,-1.899159284884147,-1.2284923322221593,-0.48720704125298214,1.6356615321616585,-1.8187994568800054,-2.0142913305487538,1.1564496486663054,-1.6144254337146968,0.39348797348729253,1.8474073177658386,-0.9967611277769608,0.5912598265715844,-1.6129487548816597,-1.6077949435511854,-1.5848161758888544,1.0599382911106023,-0.3142307087043669,0.7627872419871332,-0.07157743433424718,1.2693545436707,0.8805947976217801,0.730062442663277,1.0510326465885333,1.6291423030304701,1.2282336055901335,1.1475007493978955,0.4930807675107303,-0.5493256514319648,-0.647142747718291,-1.9180969374475203,0.0,0.0,0.0,1.0
2015-02-06,-2.3231544916099107,-2.1023534030930224,-1.1615600781633657,2.0150853094361887,-0.7957496278103674,-1.590080142846424,1.1421365345195036,-0.7277924592058197,-0.7586155049879937,1.6926207407736036,-0.9775434521626174,1.0840213744408094,-0.7359913961480218,-1.5290042288739358,-1.103125224981164,1.0599382911106023,-0.7952861841760169,0.7825122411806588,-1.3028934601671287,0.7396599042374066,0.8805947976217801,0.730062442663277,1.367965993549734,1.0575997526333667,1.2504794898292484,1.249583765491235,0.7576800672919133,-0.6476318457820556,-0.647142747718291,-0.7189393730809084,0.0,0.0,1.0,0.0
2015-02-07,-2.130429397643655,-2.6017025864478014,-2.1441887890899247,1.8183470545530895,-0.7937383401888114,-1.8985973702663002,1.1274864325361413,-0.7869013241730783,-1.9683241573870451,1.6363347127764096,-0.9586408204108051,1.6894141332515813,-0.7805824482870204,-1.6120926188972171,-1.2280080641053799,1.0599382911106023,-1.579228440500187,0.8019876324215577,-1.5010362689218457,-1.5438136254204071,0.8805947976217801,0.730062442663277,1.358778459119535,-0.5300184429141434,1.2682761972205399,1.249583765491235,1.2396287918933535,-0.40867966050534976,1.5076073640981167,-0.7189393730809084,0.0,0.0,0.0,1.0
2015-02-08,-2.0918843788504033,-1.8348449120101054,-2.2983266260980124,1.4389232772785756,-0.7916600096465366,-2.32280855796863,1.1125036838576114,-0.855005016417963,-1.334667244225637,2.016265401757388,-0.9391081009339304,1.9146765551346427,-0.8400371844723519,1.784324393110488,-2.1021879379748922,1.0599382911106023,-1.8642983518907945,0.8212076447310925,-0.6376997450620089,0.3835626676435955,0.8805947976217801,0.730062442663277,1.3680459628324355,-1.2920751767769485,0.7388241523296084,1.2318301974750019,-0.17786745693441353,-0.4563727646949977,-0.39509963119074637,-0.7189393730809084,0.0,0.0,0.0,1.0
2015-02-09,-1.7642517191077678,-2.0845195036874946,-2.009318181707848,1.7621361245865126,-0.7895816791042619,-2.1299852908312076,1.0971927281957015,-0.9912124009077325,-2.371560374853395,1.8192643037672416,-0.9195753814570576,1.8442820482961821,-0.9886740249356802,-1.546194930258063,-2.6017192944717564,0.9393149000250806,-1.579228440500187,0.8401665828048135,-1.2462812290943528,-1.570520918164943,1.001703146473704,0.730062442663277,1.2740213815491759,-0.1489900759827408,-1.5436035706035682,1.2273918054709438,-1.7843632056058822,-0.6466585171251239,-0.695705968629186,-0.7189393730809084,0.0,0.0,1.0,0.0
2015-02-10,-1.7642517191077678,-1.7991771131990495,-1.5854391299356068,1.6637669971449631,-0.7874698271016279,-2.091420637403723,1.0815581025170118,-0.9205387580120974,-2.429165548777161,1.4393336147862794,-0.8997276181176536,1.6894141332515813,-0.9292192887503489,-0.9860645768252532,-1.8345818541372865,0.9393149000250806,-1.0981729650285375,0.8588588287002022,-1.5576484999946216,-0.5734486557022721,1.001703146473704,0.730062442663277,1.3620302011346508,-1.8636177271740522,0.3828900045037719,1.249583765491235,-0.02666785705945091,-0.6466585171251239,-0.5500163058965012,-0.7189393730809084,0.0,0.0,1.0,0.0
2015-02-11,-1.6871616815212653,-1.3354957286553262,-1.8937148039517822,1.1297631624623066,-1.8156819610665933,-1.7636210832701045,1.0656044396985533,-1.5630264206996896,-1.449877592073166,1.7629782757700798,-0.8795648109157183,1.6330985277808,-1.5683577027426614,-1.4831623585162634,-2.084347532385719,0.9393149000250806,-1.222891051261928,0.8772788435013883,-0.382944705234516,-0.6535705339358795,1.001703146473704,0.730062442663277,0.9196014664827576,-0.3395042594484425,-1.5702986316905059,1.2673373335074676,-1.113414981160739,1.512671108277613,-0.21784387486597995,-1.9180969374475203,0.0,0.0,0.0,1.0
2015-02-12,-1.7642517191077678,-1.264160131033215,-2.3175938557240237,1.017341302529105,-0.43919023433390686,-1.7636210832701045,1.0493364671549281,-0.11614420432723215,-0.47058963536917203,1.6644777267750066,-0.859402003713785,2.0132288647084944,-0.14144403429470792,-0.6608738089755146,-1.798901042958939,0.9393149000250806,-2.095917654895663,0.8954211689604494,-1.1472098247169946,1.2515496818410101,1.001703146473704,0.730062442663277,1.3467199874028102,0.06269235009026054,-0.5736830177781639,0.7391686850245396,-0.6881661065124088,-0.39407973065137586,-0.695705968629186,-0.3192201849587044,0.0,0.0,1.0,0.0
2015-02-13,-1.301711493588753,-1.5138347227106044,-2.124921559463914,0.9470776400708597,-1.4700840851276138,-1.6864917764151353,1.032759005437492,-1.266197120538022,-2.141139679158338,1.1297604608017933,-0.8392391965118496,1.8161242455607913,-1.2859477058623372,-0.6709017181162555,-1.3350504976404223,0.9393149000250806,-2.5947899998292256,0.9132804291148088,-1.0481384203396364,-0.9295458922960832,1.001703146473704,0.730062442663277,0.40379856157349553,-0.911046809845546,-0.6537682010389769,-1.537726413057328,0.3135312426592126,-0.6953249499717036,-0.695705968629186,-1.5183777493253163,0.0,0.0,0.0,1.0
2015-02-14,-1.35952902177863,-1.0858211369779367,-2.086387100211892,0.581706595287982,-1.8140645506042588,-1.7636210832701045,1.0158769668059227,-1.6182803596908226,-2.429165548777161,1.0171884048074216,-0.8187613454473871,1.435993908633113,-1.6278124389279924,1.784324393110488,-1.2636888752837272,0.9393149000250806,-1.8286646129669686,0.9308513318802484,-0.8924547848895017,-0.3241805900866043,1.001703146473704,0.730062442663277,0.42161813043261426,-0.7205326263798447,1.2504794898292484,0.38409732469988184,0.8049299422528389,-0.5493256514319648,0.6898027239586462,-1.9180969374475203,0.0,0.0,0.0,1.0
2015-02-15,-1.4751640781583832,-0.7113092494618527,-1.7588441965697055,0.2725464804717131,-0.4310193783713348,-1.3008452421402898,0.9986953537726113,-0.499066851289037,-2.429165548777161,0.9468308698109453,-0.7979684505203913,1.7598086400900421,-0.5130361354530291,0.33618687130386055,-1.5134545535321593,0.9393149000250806,-2.07810078543375,0.9481286706190672,-0.4820161096118747,1.2960618364152363,1.001703146473704,0.730062442663277,0.536203127858435,-1.6731035437083508,-0.9296171656040004,-1.5643567650816774,-0.8582656563717407,-0.2164472507613603,-0.695705968629186,-0.3192201849587044,0.0,0.0,0.0,1.0
2015-02-16,-0.9162613056562408,-0.4438007583789354,-1.7588441965697055,0.48333746784644843,-0.42825385789169523,-1.3586922222815168,0.981219257620309,-0.5016368019397874,-1.5650879399206945,0.5809716878292654,-0.7771755555933975,1.6612563305161907,-0.5130361354530291,0.03391703863295794,-1.08528481939199,0.8050314461480944,-1.7930308740431424,0.965107325682922,0.12656537442046922,1.287159405500391,1.1073304807845574,0.730062442663277,-1.3752085472114475,-0.911046809845546,-0.3245291143000783,-0.5701569561726361,0.2190314927373615,-0.6953249499717036,-0.5014530849856063,-0.3192201849587044,0.0,0.0,0.0,1.0
2015-02-17,-0.6271736647068565,-0.3546312613512963,-1.6817752780656616,0.6519702577462271,-0.772184041177801,-1.47438618256397,0.963453856893471,-0.7149427059520679,-2.371560374853395,0.2713985338447794,-0.7560676168038724,1.1262580785438956,-0.7062640280553562,-0.20532022229614502,-0.7106363020193422,0.8050314461480944,-1.3297922680334058,0.9817822659298874,-0.382944705234516,0.11648974019823717,1.1073304807845574,0.730062442663277,-0.9029540895701249,0.0415241074829601,1.294971258307478,-0.6500480122456839,1.6743276415338695,-0.6953249499717036,1.953721252190825,-0.7189393730809084,0.0,0.0,0.0,1.0
2015-02-18,-0.8006262492764867,-0.4259668589734073,-1.7588441965697055,0.5114429328297369,-1.1172371933859424,-0.9151987078654444,0.9454044158637409,-1.0490362905496158,-1.449877592073166,0.4824711388342083,-0.7349596780143473,1.0136268676023488,-1.0481287611210115,-0.07065972812048221,-0.44303021818173643,0.8050314461480944,-1.2585247901857537,0.9981485502152939,-0.5386283406846507,-1.3034479907195848,1.1073304807845574,0.730062442663277,-0.4609165699844364,-0.3395042594484425,1.2860729046118318,1.249583765491235,0.9183296421590604,0.6931283791412126,-0.1702519183733029,-1.1186585612031124,0.0,0.0,0.0,1.0
2015-02-19,-0.7235362116899846,-0.3546312613512963,-1.2964306855454424,0.5957593277796341,0.27588955805003157,-0.6259638071593103,0.9270762829700351,-0.17525306929449055,-2.025929331310809,0.6513292228257418,-0.7138517392248221,0.9432323607638881,-0.15630771834104096,0.02818680483824901,-0.3538281902358678,0.8050314461480944,-1.5079609626525352,1.0142013288558946,1.9664628842856953,0.12094095565565956,1.1073304807845574,0.730062442663277,-0.7146644425881984,0.6765713857019642,0.11593939363439458,-0.9252283164972938,0.3891310425966933,-0.6953249499717036,-0.647142747718291,0.48021819128570353,0.0,0.0,0.0,1.0
2015-02-20,-0.6464461741034824,-0.12279056907943449,-1.3542323744234754,0.6098120602712864,-0.41698226684589085,-0.7995047475829905,0.9084748892336834,-0.4026937018858982,-0.9314310267592866,0.5106141528327892,-0.6924287565727677,0.5771809252038891,-0.40899034712869925,-0.02768297466016433,-0.42518981259256244,0.8050314461480944,-1.0803560955666243,1.0299358450669303,1.8673914799083364,0.9711231080233833,1.1073304807845574,0.730062442663277,-0.8928952098580917,1.6291423030304701,-1.3033480208211286,-0.32160700394537556,0.6631803173700621,-0.5006592185853852,-0.647142747718291,-0.3192201849587044,0.0,0.0,0.0,1.0
