datetime,target_temp_t+2
2016-07-14,31.3
2016-07-15,30.9
2016-07-16,32.7
2016-07-17,31.5
2016-07-18,31.3
2016-07-19,30.6
2016-07-20,29.5
2016-07-21,29.9
2016-07-22,29.8
2016-07-23,31.8
2016-07-24,32.2
2016-07-25,29.9
2016-07-26,25.8
2016-07-27,28.1
2016-07-28,28.9
2016-07-29,30.7
2016-07-30,31.8
2016-07-31,31.8
2016-08-01,27.2
2016-08-02,27.8
2016-08-03,28.8
2016-08-04,30.5
2016-08-05,31.2
2016-08-06,31.1
2016-08-07,31.7
2016-08-08,30.1
2016-08-09,29.1
2016-08-10,28.8
2016-08-11,28.1
2016-08-12,27.3
2016-08-13,27.7
2016-08-14,28.1
2016-08-15,28.8
2016-08-16,29.1
2016-08-17,27.0
2016-08-18,27.7
2016-08-19,28.7
2016-08-20,27.2
2016-08-21,28.5
2016-08-22,30.2
2016-08-23,31.3
2016-08-24,31.4
2016-08-25,29.3
2016-08-26,26.0
2016-08-27,27.3
2016-08-28,28.9
2016-08-29,30.2
2016-08-30,30.0
2016-08-31,28.5
2016-09-01,30.0
2016-09-02,30.0
2016-09-03,29.9
2016-09-04,27.7
2016-09-05,27.1
2016-09-06,27.7
2016-09-07,29.9
2016-09-08,27.4
2016-09-09,26.2
2016-09-10,27.0
2016-09-11,28.4
2016-09-12,29.8
2016-09-13,29.9
2016-09-14,30.2
2016-09-15,29.7
2016-09-16,29.6
2016-09-17,30.1
2016-09-18,29.0
2016-09-19,29.3
2016-09-20,28.5
2016-09-21,28.2
2016-09-22,26.5
2016-09-23,28.1
2016-09-24,29.3
2016-09-25,30.5
2016-09-26,30.9
2016-09-27,30.8
2016-09-28,29.2
2016-09-29,28.1
2016-09-30,28.2
2016-10-01,28.9
2016-10-02,29.8
2016-10-03,28.0
2016-10-04,29.1
2016-10-05,28.5
2016-10-06,28.8
2016-10-07,29.5
2016-10-08,28.9
2016-10-09,28.5
2016-10-10,29.1
2016-10-11,25.7
2016-10-12,25.9
2016-10-13,24.5
2016-10-14,27.7
2016-10-15,28.8
2016-10-16,28.9
2016-10-17,27.9
2016-10-18,28.2
2016-10-19,28.7
2016-10-20,29.6
2016-10-21,29.0
2016-10-22,28.9
2016-10-23,26.3
2016-10-24,27.8
2016-10-25,28.2
2016-10-26,28.1
2016-10-27,27.7
2016-10-28,22.3
2016-10-29,21.5
2016-10-30,22.2
2016-10-31,22.1
2016-11-01,22.8
2016-11-02,23.3
2016-11-03,24.3
2016-11-04,25.1
2016-11-05,25.5
2016-11-06,23.4
2016-11-07,16.9
2016-11-08,16.2
2016-11-09,19.2
2016-11-10,21.8
2016-11-11,24.2
2016-11-12,26.1
2016-11-13,26.8
2016-11-14,26.1
2016-11-15,25.6
2016-11-16,25.7
2016-11-17,26.5
2016-11-18,26.8
2016-11-19,27.4
2016-11-20,27.4
2016-11-21,26.6
2016-11-22,18.5
2016-11-23,18.3
2016-11-24,18.4
2016-11-25,19.4
2016-11-26,18.7
2016-11-27,19.4
2016-11-28,20.9
2016-11-29,19.8
2016-11-30,21.3
2016-12-01,21.9
2016-12-02,22.9
2016-12-03,23.2
2016-12-04,23.3
2016-12-05,20.2
2016-12-06,20.3
2016-12-07,20.6
2016-12-08,20.4
2016-12-09,20.8
2016-12-10,23.6
2016-12-11,24.8
2016-12-12,21.9
2016-12-13,17.2
2016-12-14,18.1
2016-12-15,18.4
2016-12-16,19.3
2016-12-17,21.2
2016-12-18,23.1
2016-12-19,24.6
2016-12-20,21.3
2016-12-21,21.3
2016-12-22,21.6
2016-12-23,23.1
2016-12-24,24.1
2016-12-25,19.3
2016-12-26,17.3
2016-12-27,17.4
2016-12-28,17.8
2016-12-29,18.6
2016-12-30,18.0
2016-12-31,20.0
2017-01-01,22.5
2017-01-02,22.4
2017-01-03,20.5
2017-01-04,21.1
2017-01-05,22.6
2017-01-06,22.5
2017-01-07,22.8
2017-01-08,20.8
2017-01-09,20.3
2017-01-10,14.4
2017-01-11,14.7
2017-01-12,16.2
2017-01-13,16.7
2017-01-14,15.9
2017-01-15,16.5
2017-01-16,17.7
2017-01-17,19.0
2017-01-18,17.9
2017-01-19,15.7
2017-01-20,17.2
2017-01-21,17.8
2017-01-22,18.8
2017-01-23,21.3
2017-01-24,20.8
2017-01-25,20.1
2017-01-26,20.6
2017-01-27,21.0
2017-01-28,21.3
2017-01-29,20.4
2017-01-30,20.9
2017-01-31,21.2
2017-02-01,20.7
2017-02-02,21.1
2017-02-03,21.0
2017-02-04,20.4
2017-02-05,22.0
2017-02-06,21.5
2017-02-07,17.3
2017-02-08,15.9
2017-02-09,15.8
2017-02-10,16.8
2017-02-11,17.4
2017-02-12,18.0
2017-02-13,19.0
2017-02-14,21.7
2017-02-15,22.0
2017-02-16,22.0
2017-02-17,21.6
2017-02-18,22.7
2017-02-19,23.7
2017-02-20,25.2
2017-02-21,20.3
2017-02-22,15.9
2017-02-23,14.5
2017-02-24,17.0
2017-02-25,18.6
2017-02-26,18.3
2017-02-27,16.6
2017-02-28,19.7
2017-03-01,20.2
2017-03-02,21.4
2017-03-03,22.8
2017-03-04,22.0
2017-03-05,17.3
2017-03-06,16.6
2017-03-07,16.7
2017-03-08,19.1
2017-03-09,20.4
2017-03-10,22.5
2017-03-11,24.1
2017-03-12,24.7
2017-03-13,19.6
2017-03-14,20.1
2017-03-15,20.4
2017-03-16,23.1
2017-03-17,23.9
2017-03-18,24.9
2017-03-19,24.9
2017-03-20,25.5
2017-03-21,26.2
2017-03-22,26.0
2017-03-23,22.3
2017-03-24,18.9
2017-03-25,19.2
2017-03-26,20.9
2017-03-27,22.1
2017-03-28,24.4
2017-03-29,21.1
2017-03-30,21.6
2017-03-31,21.6
2017-04-01,22.8
2017-04-02,23.1
2017-04-03,23.4
2017-04-04,24.7
2017-04-05,25.2
2017-04-06,25.0
2017-04-07,26.4
2017-04-08,27.6
2017-04-09,28.7
2017-04-10,22.9
2017-04-11,23.5
2017-04-12,23.7
2017-04-13,24.7
2017-04-14,25.9
2017-04-15,26.3
2017-04-16,22.5
2017-04-17,26.2
2017-04-18,28.9
2017-04-19,27.8
2017-04-20,22.7
2017-04-21,21.4
2017-04-22,22.7
2017-04-23,25.3
2017-04-24,27.1
2017-04-25,23.7
2017-04-26,24.0
2017-04-27,25.0
2017-04-28,24.8
2017-04-29,28.0
2017-04-30,28.6
2017-05-01,28.8
2017-05-02,29.5
2017-05-03,28.1
2017-05-04,26.9
2017-05-05,28.4
2017-05-06,29.0
2017-05-07,28.0
2017-05-08,28.5
2017-05-09,28.6
2017-05-10,26.0
2017-05-11,27.4
2017-05-12,28.3
2017-05-13,28.1
2017-05-14,28.9
2017-05-15,25.5
2017-05-16,22.3
2017-05-17,21.7
2017-05-18,26.0
2017-05-19,26.6
2017-05-20,29.0
2017-05-21,30.1
2017-05-22,27.6
2017-05-23,26.8
2017-05-24,27.5
2017-05-25,27.4
2017-05-26,28.0
2017-05-27,28.6
2017-05-28,29.0
2017-05-29,29.9
2017-05-30,32.3
2017-05-31,34.3
2017-06-01,35.3
2017-06-02,35.5
2017-06-03,34.6
2017-06-04,30.0
2017-06-05,26.3
2017-06-06,29.0
2017-06-07,29.1
2017-06-08,29.0
2017-06-09,29.7
2017-06-10,30.2
2017-06-11,28.7
2017-06-12,27.9
2017-06-13,29.8
2017-06-14,30.6
2017-06-15,27.6
2017-06-16,27.7
2017-06-17,28.4
2017-06-18,28.8
2017-06-19,30.1
2017-06-20,30.8
2017-06-21,30.5
2017-06-22,31.0
2017-06-23,29.4
2017-06-24,29.1
2017-06-25,29.9
2017-06-26,28.2
2017-06-27,27.5
2017-06-28,28.9
2017-06-29,29.8
2017-06-30,29.9
2017-07-01,28.8
2017-07-02,28.6
2017-07-03,28.7
2017-07-04,29.2
2017-07-05,28.7
2017-07-06,27.5
2017-07-07,29.4
2017-07-08,28.4
2017-07-09,27.4
2017-07-10,27.4
2017-07-11,28.3
2017-07-12,28.5
2017-07-13,27.8
2017-07-14,28.5
2017-07-15,26.6
2017-07-16,27.3
2017-07-17,27.3
2017-07-18,26.6
2017-07-19,27.0
2017-07-20,28.3
2017-07-21,29.4
2017-07-22,29.3
2017-07-23,27.9
2017-07-24,29.5
2017-07-25,30.7
2017-07-26,30.3
2017-07-27,31.2
2017-07-28,32.4
2017-07-29,31.9
2017-07-30,29.1
2017-07-31,29.3
2017-08-01,27.7
2017-08-02,27.6
2017-08-03,27.9
2017-08-04,30.0
2017-08-05,30.9
2017-08-06,32.2
2017-08-07,32.5
2017-08-08,30.4
2017-08-09,32.0
2017-08-10,31.2
2017-08-11,30.8
2017-08-12,30.0
2017-08-13,26.1
2017-08-14,26.8
2017-08-15,26.1
2017-08-16,27.0
2017-08-17,28.2
2017-08-18,29.7
2017-08-19,30.1
2017-08-20,31.1
2017-08-21,30.0
2017-08-22,26.5
2017-08-23,27.6
2017-08-24,27.7
2017-08-25,28.7
2017-08-26,29.4
2017-08-27,26.8
2017-08-28,26.4
2017-08-29,29.3
2017-08-30,29.9
2017-08-31,30.7
2017-09-01,29.0
2017-09-02,28.4
2017-09-03,29.2
2017-09-04,29.4
2017-09-05,28.0
2017-09-06,27.2
2017-09-07,27.6
2017-09-08,27.7
2017-09-09,27.7
2017-09-10,28.2
2017-09-11,29.3
2017-09-12,29.1
2017-09-13,27.5
2017-09-14,25.4
2017-09-15,28.3
2017-09-16,30.1
2017-09-17,30.8
2017-09-18,29.6
2017-09-19,29.8
2017-09-20,28.5
2017-09-21,28.7
2017-09-22,29.8
2017-09-23,27.3
2017-09-24,28.5
2017-09-25,29.5
2017-09-26,30.3
2017-09-27,28.8
2017-09-28,28.0
2017-09-29,29.0
2017-09-30,29.2
2017-10-01,27.0
2017-10-02,27.3
2017-10-03,27.0
2017-10-04,27.1
2017-10-05,25.9
2017-10-06,27.4
2017-10-07,28.3
2017-10-08,26.9
2017-10-09,25.7
2017-10-10,26.6
2017-10-11,25.9
2017-10-12,26.7
2017-10-13,26.4
2017-10-14,21.9
2017-10-15,21.6
2017-10-16,20.9
2017-10-17,23.6
2017-10-18,25.9
2017-10-19,25.5
2017-10-20,24.7
2017-10-21,24.0
2017-10-22,23.7
2017-10-23,25.0
2017-10-24,25.5
2017-10-25,25.9
2017-10-26,26.6
2017-10-27,25.9
2017-10-28,23.2
2017-10-29,22.2
2017-10-30,22.3
2017-10-31,23.4
2017-11-01,24.6
2017-11-02,25.0
2017-11-03,22.6
2017-11-04,22.8
2017-11-05,22.0
2017-11-06,24.1
2017-11-07,22.0
2017-11-08,24.7
2017-11-09,25.6
2017-11-10,25.1
2017-11-11,25.9
2017-11-12,26.2
2017-11-13,25.9
2017-11-14,26.3
2017-11-15,27.7
2017-11-16,25.4
2017-11-17,20.3
2017-11-18,19.4
2017-11-19,18.3
2017-11-20,18.1
2017-11-21,17.5
2017-11-22,15.4
2017-11-23,15.1
2017-11-24,17.4
2017-11-25,18.7
2017-11-26,21.8
2017-11-27,22.5
2017-11-28,23.7
2017-11-29,21.8
2017-11-30,20.7
2017-12-01,20.5
2017-12-02,21.3
2017-12-03,20.1
2017-12-04,19.8
2017-12-05,19.8
2017-12-06,18.7
2017-12-07,17.5
2017-12-08,17.3
2017-12-09,17.3
2017-12-10,15.3
2017-12-11,15.7
2017-12-12,16.4
2017-12-13,16.7
2017-12-14,17.7
2017-12-15,15.3
2017-12-16,14.7
2017-12-17,15.6
2017-12-18,15.3
2017-12-19,16.8
2017-12-20,17.1
2017-12-21,16.8
2017-12-22,18.8
2017-12-23,17.4
2017-12-24,17.0
2017-12-25,15.2
2017-12-26,16.0
2017-12-27,17.7
2017-12-28,18.1
2017-12-29,17.6
2017-12-30,17.4
2017-12-31,17.6
2018-01-01,19.4
2018-01-02,19.6
2018-01-03,20.5
2018-01-04,20.3
2018-01-05,20.4
2018-01-06,17.5
2018-01-07,11.9
2018-01-08,13.9
2018-01-09,14.6
2018-01-10,15.3
2018-01-11,15.4
2018-01-12,15.7
2018-01-13,17.1
2018-01-14,17.6
2018-01-15,19.5
2018-01-16,19.4
2018-01-17,21.8
2018-01-18,19.9
2018-01-19,20.7
2018-01-20,21.4
2018-01-21,21.4
2018-01-22,21.6
2018-01-23,23.2
2018-01-24,21.3
2018-01-25,17.9
2018-01-26,14.6
2018-01-27,12.2
2018-01-28,11.3
2018-01-29,11.9
2018-01-30,14.0
2018-01-31,13.8
2018-02-01,14.2
2018-02-02,13.8
2018-02-03,12.7
2018-02-04,13.3
2018-02-05,13.8
2018-02-06,14.7
2018-02-07,15.2
2018-02-08,16.8
2018-02-09,15.7
2018-02-10,14.2
2018-02-11,15.9
2018-02-12,17.7
2018-02-13,19.7
2018-02-14,20.7
2018-02-15,21.3
2018-02-16,20.4
2018-02-17,21.6
2018-02-18,22.6
2018-02-19,22.7
2018-02-20,18.5
2018-02-21,15.8
2018-02-22,16.8
2018-02-23,18.3
2018-02-24,19.2
2018-02-25,19.8
2018-02-26,22.1
2018-02-27,23.2
2018-02-28,23.1
2018-03-01,24.1
2018-03-02,25.2
2018-03-03,25.7
2018-03-04,25.3
2018-03-05,24.7
2018-03-06,19.3
2018-03-07,19.3
2018-03-08,18.4
2018-03-09,18.8
2018-03-10,18.9
2018-03-11,19.8
2018-03-12,21.5
2018-03-13,23.2
2018-03-14,22.7
2018-03-15,23.6
2018-03-16,22.8
2018-03-17,24.6
2018-03-18,22.7
2018-03-19,20.7
2018-03-20,20.4
2018-03-21,21.1
2018-03-22,21.8
2018-03-23,21.9
2018-03-24,22.8
2018-03-25,23.3
2018-03-26,23.6
2018-03-27,24.4
2018-03-28,24.5
2018-03-29,24.4
2018-03-30,24.7
2018-03-31,24.9
2018-04-01,24.7
2018-04-02,24.7
2018-04-03,24.9
2018-04-04,21.4
2018-04-05,19.7
2018-04-06,19.7
2018-04-07,21.2
2018-04-08,22.5
2018-04-09,24.1
2018-04-10,25.0
2018-04-11,25.2
2018-04-12,25.4
2018-04-13,21.7
2018-04-14,20.7
2018-04-15,22.7
2018-04-16,23.1
2018-04-17,23.8
2018-04-18,25.8
2018-04-19,26.9
2018-04-20,26.8
2018-04-21,27.0
2018-04-22,27.2
2018-04-23,24.0
2018-04-24,25.2
2018-04-25,23.5
2018-04-26,24.4
2018-04-27,25.3
2018-04-28,27.2
2018-04-29,28.4
2018-04-30,26.2
2018-05-01,26.2
2018-05-02,27.8
2018-05-03,27.8
2018-05-04,29.2
2018-05-05,31.3
2018-05-06,30.5
2018-05-07,29.7
2018-05-08,27.6
2018-05-09,27.9
2018-05-10,27.1
2018-05-11,26.6
2018-05-12,28.9
2018-05-13,29.4
2018-05-14,30.4
2018-05-15,30.6
2018-05-16,29.6
2018-05-17,28.7
2018-05-18,29.9
2018-05-19,29.2
2018-05-20,29.7
2018-05-21,30.0
2018-05-22,30.2
2018-05-23,31.5
2018-05-24,31.3
2018-05-25,28.4
2018-05-26,25.5
2018-05-27,28.2
2018-05-28,29.6
2018-05-29,29.6
2018-05-30,27.0
2018-05-31,27.9
2018-06-01,29.3
2018-06-02,29.5
2018-06-03,28.4
2018-06-04,30.7
2018-06-05,31.5
2018-06-06,31.7
2018-06-07,29.7
2018-06-08,30.2
2018-06-09,29.1
2018-06-10,30.6
2018-06-11,31.8
2018-06-12,30.6
2018-06-13,27.3
2018-06-14,28.3
2018-06-15,28.1
2018-06-16,30.0
2018-06-17,31.1
2018-06-18,30.9
2018-06-19,31.5
2018-06-20,33.1
2018-06-21,32.7
2018-06-22,30.8
2018-06-23,28.8
2018-06-24,28.2
2018-06-25,26.0
2018-06-26,29.8
2018-06-27,31.5
2018-06-28,32.4
2018-06-29,33.1
2018-06-30,33.7
2018-07-01,34.5
2018-07-02,34.7
2018-07-03,34.4
2018-07-04,33.3
2018-07-05,29.8
2018-07-06,28.9
2018-07-07,29.0
2018-07-08,28.9
2018-07-09,30.2
2018-07-10,31.6
2018-07-11,29.1
2018-07-12,27.7
2018-07-13,26.9
2018-07-14,29.0
2018-07-15,28.2
2018-07-16,28.0
2018-07-17,27.0
2018-07-18,27.0
2018-07-19,26.4
2018-07-20,30.0
2018-07-21,30.1
2018-07-22,30.1
2018-07-23,28.9
2018-07-24,27.8
2018-07-25,26.7
2018-07-26,27.3
2018-07-27,27.7
2018-07-28,28.0
2018-07-29,27.8
2018-07-30,28.2
2018-07-31,28.1
2018-08-01,28.4
2018-08-02,27.2
2018-08-03,27.1
2018-08-04,29.1
2018-08-05,28.1
2018-08-06,29.1
2018-08-07,29.0
2018-08-08,30.1
2018-08-09,30.2
2018-08-10,29.0
2018-08-11,30.5
2018-08-12,30.9
2018-08-13,28.1
2018-08-14,27.3
2018-08-15,26.9
2018-08-16,27.3
2018-08-17,29.4
2018-08-18,30.9
2018-08-19,29.3
2018-08-20,29.9
2018-08-21,29.7
2018-08-22,29.5
2018-08-23,29.2
2018-08-24,29.7
2018-08-25,29.0
2018-08-26,26.1
2018-08-27,25.6
2018-08-28,26.3
2018-08-29,29.3
2018-08-30,30.0
2018-08-31,27.8
2018-09-01,26.2
2018-09-02,28.9
2018-09-03,30.4
2018-09-04,31.1
2018-09-05,29.7
2018-09-06,27.9
2018-09-07,27.8
2018-09-08,27.5
2018-09-09,28.1
2018-09-10,29.0
2018-09-11,29.6
2018-09-12,27.7
2018-09-13,29.1
2018-09-14,30.8
2018-09-15,27.5
