,correlation,mutual_info,lasso_coef,rf_importance,mean_rank
humidity_roll_std_7,0.2327194074180919,0.07836571309090079,0.0,0.0022688999559515757,69.0
month_sin,0.38251136302865824,0.25526742176322204,0.0,0.00014292587685622477,69.5
windspeed_roll_mean_14,0.29894358311423236,0.08121663319199168,0.0,0.002057350263157675,70.5
cloudcover_roll_mean_56,0.03736976090923493,0.17104351986116928,0.0,0.002423533171852415,71.75
uvindex,0.48052009507390103,0.14293421995983202,0.0,0.00021765705683333926,71.75
windspeed_roll_std_14,0.15206307029580476,0.09693374083353401,0.0,0.0023143486799598106,72.0
precip,0.1573495058077159,0.06978222522395727,0.005755280831275142,0.00104812757580465,72.0
humidity_roll_mean_14,0.1410917942033273,0.08618689190288276,0.0,0.002367096235940251,72.5
humidity_roll_mean_21,0.18579796730988152,0.09004839235386086,0.0,0.0019883264923518506,73.25
cloudcover_roll_std_7,0.16030901489350083,0.07631282997382094,0.0,0.0022870652694325375,73.25
windspeed_roll_std_84,0.0020270918464330425,0.16936209717165873,0.0,0.0022435261979675,77.0
windspeed_roll_mean_7,0.21127497497535494,0.0474821483078216,0.0,0.0016927981282802405,78.0
winddir_cos,0.23403175524223943,0.0338903679222371,0.0,0.0017273793230242502,78.75
cloudcover_roll_mean_7,0.15545231143211236,0.07304941229875705,0.0,0.0019547345233429944,78.75
humidity_roll_mean_7,0.09945978082528438,0.053107411074744704,0.0,0.002296976707672423,79.0
is_summer,0.3930293868545949,0.10300504539362088,0.0,6.380431056186295e-06,79.25
winddir_cos_lag7,0.20723369174033096,0.04780406485191513,0.0,0.0014847725621399159,80.0
precipprob,0.14960703410511048,0.033901189028075596,0.004682875380829721,2.7442879852320442e-05,80.75
is_winter,0.3144533797852999,0.08251083323914488,0.0,8.85305119858103e-06,82.75
winddir_cos_lag3,0.19570912364475182,0.051660433671453454,0.0,0.0011999780034949292,83.5
cloudcover_lag3,0.11708351548939061,0.07102579502250705,0.0,0.0015151055364972306,83.75
precip_lag3,0.17322637168697688,0.07141711669552997,0.0,0.0009200085792811314,84.75
pressure_humidity,0.040450343960882866,0.029012532952890524,3.440304702978948e-05,0.0011511811891160842,85.25
windspeed_sq,0.07198547228245508,0.031036845935517476,0.0003200072539150489,0.0007808487850759864,85.75
windspeed_roll_std_7,0.08729616764229484,0.029103100341655086,0.0,0.0021489980013349582,86.0
cloudcover_lag7,0.0811804277149768,0.05361306380085118,0.0,0.001526809778994523,86.5
cloudcover_lag1,0.1485572836689554,0.05198075093595822,0.0,0.0012902983874711507,86.75
windgust,0.08602577732672768,0.03314695066713913,0.0,0.001979540986039132,87.25
winddir_cos_lag1,0.21003513915174185,0.014295063492978599,0.0,0.0011563061598316951,88.0
precip_lag1,0.16240254693571168,0.04512324961250913,0.0,0.0010525823896572215,88.0
year,0.09243871019105139,0.02927153748558098,0.0,0.0019043277808544411,88.5
humidity_lag1,0.07314188333409614,0.04526062358972016,0.0,0.0015174809114541943,89.0
precip_lag7,0.16861396287952873,0.022070572970992686,0.0,0.0010701137593464817,90.75
moonphase,0.023031616089133275,0.0011185306041747722,0.0,0.0020182104408253227,93.0
humidity,0.07449246028449107,0.05569741705043452,0.0,0.0007614481842411672,94.25
winddir_sin,0.00480458530749072,0.042831488994610645,0.0,0.0013469662692130885,94.5
winddir_sin_lag7,0.014546386667740665,0.041019343337743486,0.0,0.0012926739468019559,94.5
windspeed_lag7,0.13937428279694028,0.022361941662438767,0.0,0.0010052222304296407,95.0
winddir_sin_lag3,0.01838753878919127,0.03221254574372878,0.0,0.0013709477022361672,95.0
humidity_lag7,0.08094187242376624,0.0,0.0,0.0014463027820358632,95.75
windspeed_lag3,0.11220899672823169,0.013344573671923765,0.0,0.001103488213048349,95.75
windspeed,0.08617345276906996,0.032566038933234065,0.0,0.0007811144551624078,96.5
humidity_lag3,0.06499597235245404,0.029109970139317376,0.0,0.001153432802040704,97.0
winddir_sin_lag1,0.009328298580382166,0.01853914809797441,0.0,0.0013598835579726244,97.75
precipcover,0.06611915396907164,0.0402960755395001,0.0,0.0004179534025416055,98.0
windspeed_lag1,0.10074251554059095,0.005280002507639381,0.0,0.0007890880503145519,98.5
is_weekend,0.000764690554120263,0.009604612147845026,0.0,0.00027109034903656477,104.75
