datetime,cloudcover_lag7,cloudcover_lag1,dew_lag1,windgust,daylength_uv,precip_lag1,solarenergy,solarradiation,temp_lag3,windspeed_lag1,week_sin,temp_lag7,humidity_lag3,winddir_cos_lag1,cloudcover_lag3,temp_lag1,sealevelpressure_lag3,uvindex,sealevelpressure_lag1,winddir,precip_lag7,sealevelpressure_lag7,week_cos,day_sin,dew_lag3,precip_lag3,day_length_h,is_spring,visibility,day_cos,year,month_cos,winddir_cos_lag3,dew_lag7,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2020-07-29,-1.2270389727732527,-0.3508878828311402,0.6797349041693175,-0.6801589183665911,1.0070345103111504,-0.6276738888354744,0.94360490108759,0.9606651183371724,1.0130339635087826,0.0415241074829601,-0.8656332051961763,1.1697747065839608,-0.40466685674685543,0.1213784233243997,0.3917883581994173,0.8375370494366905,-0.910608054096019,0.8799373794079075,-0.7954611888936158,-0.07925507881254572,-0.4519927857388056,-0.5772889869468573,-1.160031842614645,-0.7271804244181987,0.7701173618820768,-0.6874502210743338,1.0872540228604541,-0.5947984993460763,-0.2977741135978791,-1.2428459426657024,0.7914720164989109,-1.1989982856589856,-1.1765457828254777,0.7013308506246716,0.0,0.0,0.0,1.0
2020-07-30,-1.355752340890941,-0.5378389320428908,0.7510705017914291,-0.4820161096118747,1.3989590444666402,1.9557551777763704,1.300333318199578,1.2998986042362206,0.7237990628026486,-0.5300184429141434,-0.8656332051961763,1.2083091658359826,-0.12116760698130205,-0.6987915189662987,0.23161799167779118,0.9724446152130697,-0.9809655890924952,1.2796565675301115,-0.809513921385268,-0.05776670208238677,-0.5493256514319648,-0.5913678883145526,-1.160031842614645,-0.7485863554222223,0.6630749283470349,0.7611906586976617,1.0711867858714113,-0.5947984993460763,0.45109314741105766,-1.2311883311948646,0.7914720164989109,-1.1989982856589856,0.9196506962814157,0.6656971117008458,0.0,0.0,0.0,1.0
2020-07-31,-1.1782166607286122,-0.5689974402448494,0.6975688035748455,-0.6801589183665911,1.000263175318578,-0.11497839422118834,1.0476506894119197,1.085307724898565,0.8394930230851025,0.25320653355596145,-0.8656332051961763,1.2468436250880044,-0.2629172318640787,-0.738372190933882,-0.3512241753870161,1.3193497843523307,-0.7980359981016633,0.8799373794079075,-0.8797775838435131,-0.8170226798813363,-0.6953249499717036,-0.563210085579162,-1.160031842614645,-0.7697881968208846,0.6809153339362082,-0.6277174593539331,1.0554345927449018,-0.5947984993460763,0.27827762563976427,-1.2191644401823305,0.7914720164989109,-1.1989982856589856,0.12123446194085588,0.7191477200865841,0.0,0.0,0.0,1.0
2020-08-01,-0.7210622843106155,-1.214423681571132,0.8402399988190682,1.4003405735579335,-0.5812122815110423,1.9557551777763704,-1.1967656015843402,-1.190383576340886,0.9744693100812982,-0.12782183337544112,-0.8656332051961763,1.3046453139660374,-0.3952168817546709,0.6690267582593004,-0.5380896029955801,1.0109896340063207,-0.8121075051009617,-0.7189393730809084,-1.1046213037099006,-1.5748460992316085,-0.6953249499717036,-0.7180780006237787,-1.160031842614645,-0.7907796660510062,0.7522769562929034,1.953721252190825,1.0387372680307985,-0.5947984993460763,0.6815138431061142,-1.2067778325665037,0.7914720164989109,-0.6821080213544424,-0.6991339832646805,0.7904151979342363,0.0,0.0,0.0,1.0
2020-08-02,0.3929741087079978,0.37020902127132704,0.6975688035748455,2.589197426086232,-1.3710616912263314,1.9557551777763704,-1.2562203377696715,-1.2546323426096453,1.3215511909286592,0.8247490839530649,-0.8656332051961763,1.015636869575873,-1.0378151812232583,1.3659042181122947,-0.5692338409303409,0.8760820682299416,-0.882465040097438,-1.5183777493253163,-1.6667306033758615,-1.2467902144845153,-0.6870516563877851,-0.9151826197714655,-1.160031842614645,-0.8115545428872215,0.6987557395253822,-0.11294731769844693,1.0220399433166971,-0.5947984993460763,-0.009748243979057429,-1.194032178766546,0.7914720164989109,-0.6821080213544424,-0.7387242348063882,0.7725983284723231,0.0,0.0,0.0,1.0
2020-08-03,0.2331919965619021,-0.08826617084320458,0.6975688035748455,-0.7367711494393671,-0.9783829242127581,1.9557551777763704,-0.9738103408893474,-0.9642279190748537,1.0130339635087826,2.3911990368932754,-1.0004565361506585,0.7266284251857086,-0.2251173318953391,1.2082732485153311,-1.2143644838646694,0.3942693333143012,-1.1076091520861653,-1.1186585612031124,-1.8915743232422333,-0.7912366278051455,0.7646680354256845,-0.9855771266099262,-1.0548274749828357,-0.8321066712851649,0.841478984238772,1.953721252190825,1.0050275747400645,-0.5947984993460763,0.5663034952585859,-1.1809312555947518,0.7914720164989109,-0.6821080213544424,0.6690153423217491,0.6656971117008458,0.0,0.0,0.0,1.0
2020-08-04,-0.34823735596972494,0.2633798502931841,0.733236602385901,-0.382944705234516,-0.9797656844525777,1.2083563918775728,-1.003537708982013,-1.0169119074152362,0.8780576765125869,0.06269235009026054,-1.0004565361506585,0.8422318029417747,-0.3101671068250043,0.6272026345955691,0.36954247396030254,0.4520868615041782,-1.6704694320579756,-1.1186585612031124,-1.5964669409176164,-0.16950626107921343,-0.627191943986492,-0.8025514088299348,-1.0548274749828357,-0.852429961205641,0.6987557395253822,1.953721252190825,0.9877001623009026,-0.5947984993460763,0.5663034952585859,-1.1674789451373981,0.7914720164989109,-0.6821080213544424,1.366061465033418,0.6835139811627583,0.0,0.0,0.0,1.0
2020-08-05,-0.53464982014017,0.3969163140158633,0.8224060994135401,-0.9915261892668599,-1.3738272117059713,1.9557551777763704,-1.2264929696770057,-1.2263628854513913,0.39599950866903016,-0.1489900759827408,-1.0004565361506585,0.9771024103238513,0.7387801173075428,-0.5293116743355349,-0.08872274136546177,0.5291768990906803,-1.8956135440466868,-1.5183777493253163,-1.4137814185261697,0.04251238932502164,1.9548664837298468,-0.8166303101976301,-1.0548274749828357,-0.8725183904192338,0.6987557395253822,1.953721252190825,0.9700577059992116,-0.5947984993460763,-0.47058963536917203,-1.153679233604398,0.7914720164989109,-0.6821080213544424,1.2083923445541551,0.7547814590104105,0.0,0.0,0.0,1.0
2020-08-06,-0.5657185641685777,0.38801388310101786,0.8402399988190682,-0.6801589183665911,-1.374765812596031,1.9557551777763704,-1.0927198132600102,-1.0978653529138729,0.4538464888102571,-0.911046809845546,-1.0004565361506585,1.3239125435920487,0.7009802173388031,-0.9179801183254152,0.262762229612552,0.4713593709008034,-1.6001118970614994,-1.5183777493253163,-1.1046213037099006,-0.15231555969508626,-0.11132775581274837,-0.8870248170360908,-1.0548274749828357,-0.8923660062908249,0.7344365507037295,1.2157424064236382,0.9524152496975185,-0.5947984993460763,-0.009748243979057429,-1.1395362101481001,0.7914720164989109,-0.6821080213544424,0.6271810961089831,0.7013308506246716,0.0,0.0,0.0,1.0
2020-08-07,-1.2092854047570198,0.4903918386217384,0.8580738982245957,0.5936162807708727,0.19110540443634924,1.1038825929750393,0.155829646631949,0.16269544127918267,0.5309757956652259,-0.5300184429141434,-1.0004565361506585,1.015636869575873,0.7576800672919133,-0.5619421860677907,0.3962375350472407,0.4328143521075523,-1.4171823060706514,0.08049900316349956,-0.7814084564019637,-0.31705978129297147,1.9548664837298468,-1.1122872389191685,-1.0548274749828357,-0.9119669275434822,0.823638578649598,1.953721252190825,0.934457749533296,-0.5947984993460763,0.6239086691823501,-1.1250540656515877,0.7914720164989109,-0.6821080213544424,-0.5296131200090795,0.8438658063199753,0.0,0.0,0.0,1.0
2020-08-08,0.3707821486877067,-0.030400369896710088,0.8045722000080121,0.48039181862532027,0.9706302043609832,1.9557551777763704,0.9138775329949238,0.952955266384921,0.47312881552399894,-0.5300184429141434,-1.0004565361506585,0.8807662621937964,0.927779617151245,-0.24520898532456542,0.3873391813515946,0.49063188029742927,-1.1076091520861653,0.8799373794079075,-0.7533029914186752,0.07259611674724407,1.9548664837298468,-1.6754432936268542,-1.0548274749828357,-0.9313153460012176,0.841478984238772,1.953721252190825,0.9161852055065424,-0.5947984993460763,0.3358827995635284,-1.1102370914868243,0.7914720164989109,-0.6821080213544424,-0.9183756320878513,0.7013308506246716,0.0,0.0,0.0,1.0
2020-08-09,-0.08637222773028996,-0.25296114276784204,0.8224060994135401,-0.382944705234516,1.3574762372720441,-0.4535508906645848,0.8990138489485913,0.8835665988146613,0.43456416209651455,0.0415241074829601,-1.0004565361506585,0.3990855215435224,1.0789792170262076,-0.969960303560859,0.4896702488515225,0.9724446152130697,-0.7839644911023648,1.2796565675301115,-0.9640939787934105,0.05970309070914863,1.9548664837298468,-1.9007057155099156,-1.0548274749828357,-0.9504055283100687,0.8593193898279453,1.110845849256105,0.8979126614797907,-0.5947984993460763,0.3358827995635284,-1.0950896782430315,0.7914720164989109,-0.6821080213544424,-0.5622515291920434,0.7013308506246716,0.0,0.0,0.0,1.0
2020-08-10,0.26426074059030974,-0.9295458922960832,0.9472433952522348,-0.5810875139892329,1.3529508401235426,-0.5527042646230081,1.240878582014247,1.2639192951257157,0.4924111422377415,0.25320653355596145,-1.121564885002583,0.4568872104215554,0.8049299422528389,-0.9478018972597835,-0.030883442343763157,1.0688071621961976,-0.7558214771037839,1.2796565675301115,-1.2310958961347387,0.3146984945737016,1.2201858468696696,-1.6050487867883936,-0.9342040838973135,-0.9692318176370177,0.8057981730604241,1.953721252190825,0.8790100297279764,-0.5947984993460763,0.7391190170298794,-1.0796163144256619,0.7914720164989109,-0.6821080213544424,-0.24544167059983887,0.7369645895484973,0.0,0.0,0.0,1.0
2020-08-11,0.3974125007120564,-0.6713753957655699,0.9294094958467074,0.1831776054932457,0.958763607393802,-0.6001044141250836,1.3746517384312422,1.3898468770124837,0.9744693100812982,0.25320653355596145,-1.121564885002583,0.533956128925599,-0.15896750695004302,-1.3460913426869312,-0.25334228473491094,1.242259746765828,-0.9668940820932127,0.8799373794079075,-1.3997286860345175,-0.0806876372612231,1.9548664837298468,-1.422023069008386,-0.9342040838973135,-0.9877886353462322,0.823638578649598,-0.4528898640747113,0.8604224418386934,-0.5947984993460763,0.8543293648774076,-1.0638215851263562,0.7914720164989109,-0.6821080213544424,-0.9703683979090383,0.8260489368580621,0.0,0.0,0.0,1.0
