datetime,day_cos,sealevelpressure_roll_std_21,cloudcover_roll_std_84,cloudcover_roll_std_56,sealevelpressure_roll_mean_56,daylength_uv,precip_roll_std_56,dew_lag3,sealevelpressure,temp_lag1,dew_lag7,sealevelpressure_lag3,precip_roll_std_21,windspeed_roll_mean_84,temp_lag7,cloudcover_roll_mean_84,solarradiation,sealevelpressure_roll_mean_21,day_length_h,week_cos,sealevelpressure_roll_mean_14,precip_roll_mean_56,humidity_roll_std_84,precip_roll_std_7,dew,sealevelpressure_roll_std_28,solarenergy,winddir,sealevelpressure_roll_mean_7,dew_lag1,precip_roll_mean_14,temp_lag3,sealevelpressure_roll_mean_28,windspeed_roll_mean_56,sealevelpressure_lag1,sealevelpressure_lag7,humidity_roll_std_56,precip_roll_mean_28,sealevelpressure_roll_mean_84,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2016-06-16,-1.3394886600515223,-1.144933480293859,-0.3495786280359027,-0.31647044794022844,-0.9045003513648731,1.0594149783537965,2.594122657684962,0.9827983561444928,-0.7024838258597151,1.769676147364867,1.0206411403282147,-1.3977403942243969,-0.7387353805983976,2.078143093114361,0.9945034614946073,0.6535635142114561,0.5349010603224837,-1.2259236172441728,1.384870973591669,-1.3426104471489257,-1.2683321176593716,1.0083932266762778,-0.47390310637271593,-0.8276465169176791,0.7838579327514307,-1.1246154084815265,0.5548502530901882,-1.560327422233405,-1.4471226989802304,0.8382959384306172,-0.9270288277531887,1.5966774945372708,-1.1575324362205708,2.070688350521618,-1.5351404450123416,-1.077842792148742,-0.3263498022719845,2.2609722370539935,-0.609077733767866,0.0,0.0,0.0,1.0
2016-06-17,-1.3453026734758173,-1.0793211240554976,-0.36831389021982286,-0.34359625433799834,-0.9164434354968618,1.0598177602143048,2.594122657684962,0.8932141516609919,-0.6461065954283127,0.44490465024297443,1.1462312102719159,-1.6234689046590467,-0.7556000293682394,2.0922778417483046,1.0140078442095868,0.6363820818929886,1.4266981043982396,-1.2059332728034038,1.386755363910085,-1.3426104471489257,-1.2321752924867064,1.01386585793714,-0.4695451982315918,-0.5699615808928263,0.8375805979880743,-1.1055335184294752,1.4169221215186232,-0.14095346264983968,-1.3908784055118335,0.784565409562093,-0.8323162508337248,1.752613969739496,-1.1528557169241995,2.1733621807627213,-0.7036047121914573,-1.1202381687338645,-0.36010584561056264,2.3095185662391136,-0.6383700030926843,0.0,0.0,0.0,1.0
2016-06-18,-1.3507086302480866,-1.0027731020984072,-0.3718362583276234,-0.35368399480248025,-0.9188932989085588,1.4652344853935861,2.594122657684962,0.8394636289708912,-0.6883895182518605,0.8345433258670605,1.0744654560183726,-1.538820713246051,-0.8625619725061577,2.122903130455181,1.4431042639391278,0.6465415375247785,1.7325305200899257,-1.1828674907563501,1.3886397542285007,-1.3426104471489257,-1.1960184673140593,0.9657835445818626,-0.534297039123399,-0.5701568085370924,0.9808410386191235,-1.0868140679429024,1.758778207274727,0.09632789837476848,-1.3194914176481147,0.8382959384306172,-0.8017110520758319,1.7721060291397746,-1.1294721204422868,2.193234535002933,-0.6472294082714003,-1.3322150516595093,-0.41276229620037597,2.3183099011451076,-0.6767084144148695,0.0,0.0,0.0,1.0
2016-06-19,-1.3557049284666682,-0.9565316119043908,-0.3704587345186766,-0.35420073857226353,-0.9152185037910328,1.4654610501901228,2.594122657684962,0.7857131062807905,-0.6883895182518605,0.8929891272106735,0.7694610004408124,-0.7064468310182946,-0.9688023846482805,2.153528419162057,1.5601305602290032,0.628911893928439,1.4793835205468076,-1.1590328493077022,1.3895819493877097,-1.3426104471489257,-1.1801998563010205,0.9422905881247041,-0.5542284974170107,-0.5709913543358706,0.9987485936980048,-1.103038086075057,1.5061019699767375,0.11789893119518739,-1.2221455251066595,0.9815773487466816,-0.8499940628389199,0.446645989920855,-1.1323950700025212,2.173362180762719,-0.689510886211439,-1.3604786360496017,-0.4244751822778297,2.312391227785861,-0.71267759807111,0.0,0.0,0.0,1.0
2016-06-20,-1.3602900876205712,-0.9109472827969725,-0.42829876101279707,-0.33873442279897964,-0.9142998050116026,1.4656120933878132,2.594122657684962,0.8394636289708912,-0.8998041323696315,0.9514349285542866,0.984758263201443,-0.6500147034096362,-0.9377469849035129,2.2100674136978293,1.599139325658962,0.6541611292486204,1.294342058951838,-1.1428868018747755,1.3902100794938483,-1.3732975226594204,-1.172290550794492,0.8320695455044024,-0.5691653702756269,-0.5331318813596917,1.2136392546445784,-1.2003012091408183,1.312878964984157,0.21137340675033606,-1.12047314845228,0.9994875250361898,-0.7736913306684787,0.8364871779264196,-1.144671458155517,2.1733621807627213,-0.689510886211439,-1.402874012634724,-0.4359331202673998,2.3519728717992336,-0.7512313937265834,0.0,0.0,0.0,1.0
2016-06-21,-1.3644627490281824,-0.9398025256120073,-0.45974560043157214,-0.3657250445881342,-0.9201182306143878,1.4656120933878132,2.594122657684962,0.9827983561444928,-0.7447667486832629,1.1462542663663295,0.8950510703845136,-0.6923387991161261,-0.9378944882992302,2.181797916429945,1.7551743873787948,0.6753764630679457,1.372727678099707,-1.152113114693575,1.3902100794938483,-1.3732975226594204,-1.1937586657407475,0.7441138656851407,-0.5715491439058766,-0.5445282482610393,1.1241014792501727,-1.289445981228166,1.4020588134422711,0.24301092155361698,-1.044759676475585,1.214409640510286,-0.7589260744738312,0.8949633561272543,-1.1610399756928633,2.1336174722822934,-0.9009182759116646,-1.6289826877554152,-0.4387363786918062,2.359278347284497,-0.7872005773828444,0.0,0.0,0.0,1.0
2016-06-22,-1.3682216762398731,-0.9398025256120073,-0.4651689455645618,-0.36380800587090734,-0.9213431623202363,1.4655365717889677,2.594122657684962,1.0007151970411934,-0.5897293649969103,1.2047000677099426,0.8412267546943557,-0.6923387991161261,-0.93884968109834,2.283096948306537,1.7746787700937743,0.6324975841514232,1.2981970894017334,-1.1521131146935935,1.3898960144407781,-1.3732975226594204,-1.1892390625941778,0.7502049792460314,-0.5663196886752415,-0.5603577351103186,1.0524712589346479,-1.2923918767927292,1.3277422730605095,0.18980237392991714,-0.9106386689740481,1.124858759062746,-0.7387873864361948,0.9534395343280891,-1.1616245656049213,2.213106889243147,-0.7458861901314959,-1.544191934585154,-0.44964373764541155,2.054206643884656,-0.8154159250413038,0.0,0.0,0.0,1.0
2016-06-23,-1.3715657554043865,-0.8737747153968568,-0.4689970391245856,-0.37383825735237497,-0.9237930257319332,1.4653855285912771,2.594122657684962,1.2157172878015956,-0.7024838258597151,1.126772332585125,0.7874024390041979,-0.9039592776486073,-0.9399081001314,2.3561264829152417,0.44838074547519036,0.5655646999890427,1.5230738656456195,-1.138273645465339,1.3892678843346393,-1.3732975226594204,-1.1576018405681183,0.7497270611050999,-0.5662749463081652,-0.5673899559220733,1.0345637038557671,-1.2318923840313403,1.535828586129442,0.02298638678534401,-0.7657014511901311,1.0532180539047133,-0.7397063211571697,1.1483601283308713,-1.1423330985073221,2.1733621807627213,-0.5908541043513433,-0.710416195077621,-0.45316448988885927,-0.6922971832681123,-0.8367389740351351,0.0,0.0,0.0,1.0
2016-06-24,-1.3744939955988948,-0.8541975967679446,-0.46759915534579866,-0.39868810781041203,-0.9335924793787018,1.0600191511445594,2.594122657684962,1.1261330833180945,-0.8011439791146813,0.8735071934294689,0.8412267546943557,-0.7487709267247845,-0.9405720861142268,2.384395980183129,0.8384683997747738,0.4931038767328962,1.1337157902062047,-1.1136701446151704,1.387697559069294,-1.3732975226594204,-1.1282244201153344,0.7502986886854293,-0.610498919361104,-0.6438305480132284,1.0345637038557671,-1.2081621844957973,1.179109192296986,-0.05898353793224794,-0.7657014511901311,1.0353078776152058,-0.7410769356562509,1.2068363065317063,-1.1271337607940732,2.213106889243147,-0.7036047121914573,-0.6538890262974523,-0.4486406182227877,-0.7553636609036019,-0.8554774110296923,0.0,0.0,0.0,1.0
2016-06-25,-1.377005529122632,-0.8520080563305021,-0.49093146898705686,-0.43161900744968024,-0.9504352903341236,1.0596834995941353,2.594122657684962,1.0544657197312934,-0.5897293649969103,1.048844597460308,0.984758263201443,-0.5935825758009777,-0.940745592626426,2.44329076615789,0.8969815479197115,0.4333423730164875,1.0527601507584057,-1.0975240971822071,1.3861272338039463,-1.3732975226594204,-1.1033666028091385,0.7451212421586725,-0.6738545809840443,-0.6371454109164871,1.1061939241712913,-1.203755575846867,1.0602027276861674,-0.05754546907755322,-0.7894971138113535,1.0353078776152058,-0.7423385240019962,1.128868068930593,-1.1160265524651563,2.27603601100382,-0.8022614940515689,-0.6962844028825748,-0.4779075156201038,-0.8495919125016531,-0.8692620083590101,0.0,0.0,0.0,1.0
