datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2024-01-23,Hanoi,0.1327433628318584,0.08366533864541831,0.11578947368421055,0.101123595505618,0.11227154046997392,0.12740384615384615,0.2032786885245902,0.5144927536231885,0.0005913838080914513,1.0,0.0417,rain,0.0,0.0,0.18100358422939067,0.21443736730360938,0.08032240133407448,0.8221258134490235,0.891,0.7450980392156863,0.10231839258114374,0.10394265232974911,0.2,0.05263157894736842,2024-01-23T06:35:55,2024-01-23T17:40:50,0.4183673469387755,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-24,Hanoi,0.11799410029498525,0.12350597609561753,0.11228070175438593,0.0898876404494382,0.11488250652741516,0.11298076923076926,0.19344262295081965,0.4956521739130435,0.0,0.0,0.0,no precipitation,0.0,0.0,0.14516129032258063,0.2526539278131634,0.05614230127848805,0.8286334056399092,0.991,0.7450980392156863,0.22843894899536324,0.22222222222222227,0.30000000000000004,0.05263157894736842,2024-01-24T06:35:46,2024-01-24T17:41:30,0.45918367346938777,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-25,Hanoi,0.14749262536873153,0.15936254980079678,0.15087719298245617,0.11235955056179775,0.174934725848564,0.1610576923076923,0.2098360655737705,0.4579710144927537,0.0,0.0,0.0,no precipitation,0.0,0.0,0.12275985663082438,0.13800424628450106,0.05336297943301834,0.824295010845983,0.961,0.7352941176470589,0.2559505409582689,0.25448028673835127,0.4,0.05263157894736842,2024-01-25T06:35:36,2024-01-25T17:42:09,0.4897959183673469,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-26,Hanoi,0.17699115044247787,0.20318725099601592,0.17894736842105263,0.1348314606741573,0.2323759791122716,0.1802884615384615,0.24918032786885247,0.4942028985507245,6.003896528847221e-06,1.0,0.0417,rain,0.0,0.0,0.1191756272401434,0.2526539278131634,0.04752640355753197,0.7982646420824295,0.99,0.7450980392156863,0.18979907264296753,0.18637992831541222,0.2,0.05263157894736842,2024-01-26T06:35:25,2024-01-26T17:42:49,0.5102040816326531,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-27,Hanoi,0.11799410029498525,0.12350597609561753,0.13333333333333336,0.0898876404494382,0.12010443864229767,0.14423076923076922,0.30819672131147546,0.7130434782608697,0.007132629076270498,1.0,0.125,rain,0.0,0.0,0.11290322580645164,0.21443736730360938,0.06142301278488049,0.7765726681127987,0.991,0.607843137254902,0.11591962905718702,0.11111111111111113,0.2,0.05263157894736842,2024-01-27T06:35:12,2024-01-27T17:43:28,0.5612244897959184,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-28,Hanoi,0.1887905604719764,0.20318725099601592,0.1894736842105263,0.1438202247191011,0.2323759791122716,0.1875,0.3016393442622951,0.5768115942028986,0.0027017534379812497,1.0,0.125,rain,0.0,0.0,0.12903225806451618,0.21443736730360938,0.05669816564758199,0.7722342733188725,0.998,0.7450980392156863,0.11746522411128284,0.12186379928315413,0.2,0.05263157894736842,2024-01-28T06:34:59,2024-01-28T17:44:06,0.5918367346938775,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-29,Hanoi,0.20943952802359883,0.20318725099601592,0.21052631578947367,0.1595505617977528,0.2323759791122716,0.20192307692307693,0.39672131147540984,0.7536231884057971,0.012091847609098302,1.0,0.0417,rain,0.0,0.0,0.10663082437275988,0.0997876857749469,0.017787659811006117,0.6941431670281979,0.993,0.6470588235294118,0.2924265842349304,0.2939068100358423,0.5,0.05263157894736842,2024-01-29T06:34:43,2024-01-29T17:44:45,0.6224489795918368,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-30,Hanoi,0.25958702064896755,0.2828685258964143,0.2771929824561403,0.19775280898876407,0.28459530026109664,0.24759615384615385,0.49508196721311476,0.8434782608695652,0.0003001948264423611,1.0,0.0833,rain,0.0,0.0,0.0770609318996416,0.023354564755838636,0.010283490828237912,0.6160520607375268,0.9690000000000001,0.28431372549019607,0.3187017001545595,0.3189964157706094,0.5,0.05263157894736842,2024-01-30T06:34:27,2024-01-30T17:45:23,0.663265306122449,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-01-31,Hanoi,0.32743362831858414,0.36254980079681276,0.343859649122807,0.24943820224719104,0.3368146214099217,0.2932692307692308,0.5770491803278688,0.8956521739130434,0.0009185961689136248,1.0,0.125,rain,0.0,0.0,0.10304659498207887,0.0997876857749469,0.8237909949972206,0.5639913232104092,0.941,0.1862745098039216,0.24513137557959813,0.24014336917562729,0.4,0.05263157894736842,2024-01-31T06:34:09,2024-01-31T17:46:00,0.6938775510204083,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-01,Hanoi,0.3952802359882005,0.4422310756972111,0.42105263157894735,0.30112359550561796,0.3890339425587468,0.3461538461538461,0.6459016393442623,0.8913043478260869,0.0014859643908896871,1.0,0.0833,rain,0.0,0.0,0.11648745519713262,0.0997876857749469,0.7520844913841024,0.5422993492407784,0.9309999999999999,0.12745098039215688,0.28346213292117467,0.28315412186379935,0.30000000000000004,0.05263157894736842,2024-02-01T06:33:50,2024-02-01T17:46:37,0.7244897959183674,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-02,Hanoi,0.551622418879056,0.549800796812749,0.5228070175438596,0.4202247191011236,0.4595300261096606,0.4158653846153845,0.7213114754098361,0.8507246376811595,0.0015009741322118053,1.0,0.16670000000000001,rain,0.0,0.0,0.2455197132616488,0.33545647558386416,0.35825458588104503,0.5054229934924059,0.8390000000000001,0.1862745098039216,0.3332302936630603,0.3333333333333334,0.5,0.05263157894736842,2024-02-02T06:33:30,2024-02-02T17:47:14,0.7653061224489797,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-03,Hanoi,0.5014749262536873,0.601593625498008,0.5333333333333333,0.3820224719101124,0.49347258485639695,0.42307692307692296,0.740983606557377,0.8724637681159422,0.0018281864930339788,1.0,0.125,rain,0.0,0.0,0.30017921146953414,0.33545647558386416,0.3457476375764314,0.5140997830802583,0.9690000000000001,0.5294117647058824,0.24420401854714063,0.2473118279569893,0.4,0.05263157894736842,2024-02-03T06:33:09,2024-02-03T17:47:51,0.7653061224489797,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-04,Hanoi,0.6017699115044247,0.601593625498008,0.5859649122807017,0.5101123595505618,0.49347258485639695,0.46874999999999994,0.7573770491803279,0.8028985507246378,0.0012307987884136802,1.0,0.0833,rain,0.0,0.0,0.1872759856630825,0.2972399150743099,0.367982212340189,0.49023861171366434,0.736,0.5,0.47326120556414214,0.4731182795698925,0.7000000000000001,0.05263157894736842,2024-02-04T06:32:46,2024-02-04T17:48:26,0.826530612244898,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-05,Hanoi,0.56047197640118,0.601593625498008,0.5824561403508772,0.4674157303370786,0.49347258485639695,0.45913461538461536,0.7704918032786885,0.8333333333333333,0.007504870661059026,1.0,0.5,rain,0.0,0.0,0.2419354838709678,0.33545647558386416,0.3765981100611451,0.5054229934924059,0.909,0.5,0.2166924265842349,0.21505376344086025,0.30000000000000004,0.05263157894736842,2024-02-05T06:32:22,2024-02-05T17:49:02,0.8571428571428571,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-06,Hanoi,0.471976401179941,0.5219123505976095,0.4982456140350877,0.3595505617977528,0.44125326370757184,0.3990384615384615,0.7180327868852459,0.8898550724637682,0.0003152045677644791,1.0,0.0833,rain,0.0,0.0,0.19982078853046598,0.2972399150743099,0.3226792662590328,0.5292841648589999,0.9920000000000001,0.2941176470588236,0.1693972179289026,0.17204301075268819,0.30000000000000004,0.05263157894736842,2024-02-06T06:31:57,2024-02-06T17:49:37,0.8979591836734694,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-07,Hanoi,0.29498525073746307,0.2828685258964143,0.31228070175438594,0.2247191011235955,0.28459530026109664,0.27163461538461536,0.5377049180327869,0.8710144927536232,0.001179765667918479,1.0,0.0417,rain,0.0,0.0,0.17114695340501795,0.33545647558386416,0.15981100611450808,0.531453362255963,1.0,0.47058823529411775,0.11406491499227202,0.11111111111111113,0.2,0.05263157894736842,2024-02-07T06:31:31,2024-02-07T17:50:12,0.9285714285714286,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-08,Hanoi,0.20943952802359883,0.24302788844621515,0.2245614035087719,0.1595505617977528,0.2584856396866841,0.2115384615384615,0.36721311475409835,0.6565217391304348,0.00032721236082217353,1.0,0.125,rain,0.0,0.0,0.15143369175627241,0.33545647558386416,0.13729849916620346,0.5943600867678924,1.0,0.7352941176470589,0.1579598145285935,0.15053763440860218,0.2,0.05263157894736842,2024-02-08T06:31:04,2024-02-08T17:50:46,0.9591836734693877,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-09,Hanoi,0.2654867256637168,0.24302788844621515,0.2701754385964912,0.20224719101123595,0.2584856396866841,0.2427884615384615,0.35081967213114756,0.5333333333333333,9.005844793270832e-06,1.0,0.0417,rain,0.0,0.0,0.18100358422939067,0.2526539278131634,0.01000555864369094,0.7288503253796073,0.9500000000000001,0.7450980392156863,0.24544049459041734,0.2473118279569893,0.4,0.05263157894736842,2024-02-09T06:30:35,2024-02-09T17:51:19,1.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-10,Hanoi,0.38348082595870203,0.36254980079681276,0.36842105263157887,0.29213483146067415,0.3368146214099217,0.3100961538461538,0.3836065573770492,0.45942028985507255,0.0,0.0,0.0,no precipitation,0.0,0.0,0.14874551971326166,0.0997876857749469,0.9755419677598667,0.7852494577006475,0.528,0.6372549019607844,0.35023183925811435,0.34767025089605735,0.5,0.05263157894736842,2024-02-10T06:30:06,2024-02-10T17:51:53,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-11,Hanoi,0.45722713864306785,0.3904382470119522,0.4245614035087719,0.348314606741573,0.35509138381201044,0.3485576923076923,0.36721311475409835,0.35507246376811596,0.0,0.0,0.0,no precipitation,0.0,0.0,0.10663082437275988,0.1762208067940552,0.16481378543635353,0.774403470715832,0.555,0.7843137254901962,0.5044822256568778,0.5017921146953406,0.6000000000000001,0.05263157894736842,2024-02-11T06:29:35,2024-02-11T17:52:25,0.04081632653061225,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-12,Hanoi,0.471976401179941,0.24302788844621515,0.4035087719298246,0.3595505617977528,0.2584856396866841,0.33413461538461536,0.4688524590163935,0.5652173913043479,0.0,0.0,0.0,no precipitation,0.0,0.0,0.19354838709677424,0.2526539278131634,0.34380211228460256,0.7006507592190871,0.09699999999999999,0.6862745098039217,0.6862442040185471,0.6845878136200718,0.8,0.05263157894736842,2024-02-12T06:29:03,2024-02-12T17:52:57,0.0816326530612245,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-13,Hanoi,0.5309734513274336,0.40239043824701193,0.48070175438596485,0.4044943820224719,0.36292428198433424,0.3870192307692307,0.6131147540983606,0.7028985507246377,0.0,0.0,0.0,no precipitation,0.0,0.0,0.21953405017921152,0.2526539278131634,0.38021122846025573,0.6247288503253756,0.693,0.607843137254902,0.38979907264296754,0.3835125448028674,0.6000000000000001,0.05263157894736842,2024-02-13T06:28:30,2024-02-13T17:53:29,0.11224489795918367,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-14,Hanoi,0.48672566371681414,0.5617529880478087,0.519298245614035,0.3707865168539326,0.4673629242819844,0.4134615384615385,0.6655737704918033,0.7202898550724639,0.0012007793057694444,1.0,0.125,rain,0.0,0.0,0.2643369175627241,0.2526539278131634,0.3727070594774875,0.5726681127982616,0.923,0.7450980392156863,0.284080370942813,0.28673835125448033,0.4,0.05263157894736842,2024-02-14T06:27:56,2024-02-14T17:54:00,0.15306122448979592,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-15,Hanoi,0.471976401179941,0.5219123505976095,0.5017543859649123,0.3595505617977528,0.44125326370757184,0.40144230769230765,0.6918032786885246,0.8231884057971015,0.004803117223077778,1.0,0.2917,rain,0.0,0.0,0.09318996415770613,0.1762208067940552,0.3201778765981101,0.5943600867678924,0.797,0.5882352941176472,0.17712519319938175,0.1827956989247312,0.2,0.05263157894736842,2024-02-15T06:27:21,2024-02-15T17:54:31,0.1836734693877551,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-16,Hanoi,0.5014749262536873,0.5219123505976095,0.5017543859649123,0.3820224719101124,0.44125326370757184,0.40144230769230765,0.6622950819672131,0.7608695652173914,0.0030019482644236106,1.0,0.16670000000000001,rain,0.0,0.0,0.1774193548387097,0.1762208067940552,0.3312951639799889,0.5986984815618221,0.556,0.4411764705882354,0.2772797527047913,0.2759856630824373,0.4,0.05263157894736842,2024-02-16T06:26:46,2024-02-16T17:55:01,0.25510204081632654,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
2024-02-17,Hanoi,0.5014749262536873,0.4422310756972111,0.5017543859649123,0.3820224719101124,0.3890339425587468,0.40144230769230765,0.6622950819672131,0.7623188405797101,0.0,0.0,0.0,no precipitation,0.0,0.0,0.2616487455197133,0.33545647558386416,0.3310172317954419,0.481561822125812,0.85,0.5294117647058824,0.3446676970633694,0.35125448028673845,0.4,0.05263157894736842,2024-02-17T06:26:09,2024-02-17T17:55:31,0.25510204081632654,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
