datetime,target_temp_t+5
2020-03-15,21.9
2020-03-16,23.9
2020-03-17,25.3
2020-03-18,24.7
2020-03-19,25.6
2020-03-20,25.7
2020-03-21,26.4
2020-03-22,26.8
2020-03-23,25.9
2020-03-24,24.7
2020-03-25,20.8
2020-03-26,18.5
2020-03-27,19.3
2020-03-28,19.8
2020-03-29,21.1
2020-03-30,19.2
2020-03-31,18.2
2020-04-01,17.4
2020-04-02,19.5
2020-04-03,20.3
2020-04-04,22.6
2020-04-05,23.9
2020-04-06,25.3
2020-04-07,20.3
2020-04-08,16.6
2020-04-09,19.2
2020-04-10,21.6
2020-04-11,23.1
2020-04-12,24.3
2020-04-13,26.4
2020-04-14,26.1
2020-04-15,27.0
2020-04-16,27.0
2020-04-17,24.7
2020-04-18,20.8
2020-04-19,17.6
2020-04-20,18.8
2020-04-21,20.0
2020-04-22,23.0
2020-04-23,25.2
2020-04-24,25.5
2020-04-25,25.5
2020-04-26,24.3
2020-04-27,27.1
2020-04-28,28.0
2020-04-29,29.4
2020-04-30,29.1
2020-05-01,28.6
2020-05-02,28.9
2020-05-03,28.9
2020-05-04,28.4
2020-05-05,30.6
2020-05-06,29.4
2020-05-07,27.5
2020-05-08,27.3
2020-05-09,28.0
2020-05-10,29.1
2020-05-11,28.6
2020-05-12,28.8
2020-05-13,28.7
2020-05-14,29.1
2020-05-15,32.2
2020-05-16,34.0
2020-05-17,31.7
2020-05-18,28.6
2020-05-19,29.3
2020-05-20,31.0
2020-05-21,28.3
2020-05-22,26.3
2020-05-23,28.2
2020-05-24,29.7
2020-05-25,30.7
2020-05-26,31.2
2020-05-27,30.4
2020-05-28,30.5
2020-05-29,31.3
2020-05-30,31.8
2020-05-31,31.5
2020-06-01,31.5
2020-06-02,32.9
2020-06-03,34.0
2020-06-04,32.3
2020-06-05,30.5
2020-06-06,29.0
2020-06-07,29.9
2020-06-08,30.8
2020-06-09,28.5
2020-06-10,27.2
2020-06-11,30.3
2020-06-12,30.8
2020-06-13,31.0
2020-06-14,30.7
2020-06-15,31.5
2020-06-16,32.2
2020-06-17,33.2
2020-06-18,32.7
2020-06-19,33.1
2020-06-20,30.5
2020-06-21,32.3
2020-06-22,32.6
2020-06-23,32.4
2020-06-24,31.8
2020-06-25,31.9
2020-06-26,29.3
2020-06-27,29.9
2020-06-28,30.0
2020-06-29,28.8
2020-06-30,30.7
2020-07-01,31.1
2020-07-02,31.8
2020-07-03,32.6
2020-07-04,33.5
2020-07-05,33.0
2020-07-06,31.2
2020-07-07,30.7
2020-07-08,31.9
2020-07-09,30.8
2020-07-10,32.2
2020-07-11,31.8
2020-07-12,32.5
2020-07-13,33.0
2020-07-14,32.7
2020-07-15,28.9
2020-07-16,29.9
2020-07-17,30.8
2020-07-18,31.0
2020-07-19,31.2
2020-07-20,31.5
2020-07-21,30.0
2020-07-22,28.5
2020-07-23,29.1
2020-07-24,29.8
2020-07-25,31.6
2020-07-26,30.0
2020-07-27,29.3
2020-07-28,26.8
2020-07-29,27.1
2020-07-30,27.5
2020-07-31,27.2
2020-08-01,27.0
2020-08-02,27.3
2020-08-03,29.8
2020-08-04,30.3
2020-08-05,31.2
2020-08-06,29.6
2020-08-07,30.1
2020-08-08,27.6
2020-08-09,26.6
2020-08-10,27.3
2020-08-11,27.1
2020-08-12,26.4
2020-08-13,26.3
2020-08-14,27.5
2020-08-15,28.4
2020-08-16,28.3
2020-08-17,28.5
2020-08-18,30.0
2020-08-19,30.6
2020-08-20,29.5
2020-08-21,31.3
2020-08-22,31.5
2020-08-23,30.9
2020-08-24,31.3
2020-08-25,31.0
2020-08-26,30.5
2020-08-27,30.5
2020-08-28,31.5
2020-08-29,30.8
2020-08-30,31.0
2020-08-31,31.5
2020-09-01,31.1
2020-09-02,26.6
2020-09-03,28.0
2020-09-04,28.4
2020-09-05,29.2
2020-09-06,28.9
2020-09-07,29.3
2020-09-08,28.7
2020-09-09,28.5
2020-09-10,29.6
2020-09-11,29.9
2020-09-12,30.3
2020-09-13,27.4
2020-09-14,24.8
2020-09-15,25.3
2020-09-16,28.2
2020-09-17,27.8
2020-09-18,27.3
2020-09-19,25.8
2020-09-20,28.4
2020-09-21,28.9
2020-09-22,26.1
2020-09-23,26.6
2020-09-24,29.0
2020-09-25,29.9
2020-09-26,27.9
2020-09-27,28.4
2020-09-28,27.2
2020-09-29,28.6
2020-09-30,27.9
2020-10-01,26.1
2020-10-02,25.1
2020-10-03,24.2
2020-10-04,24.1
2020-10-05,23.4
2020-10-06,23.9
2020-10-07,25.3
2020-10-08,27.6
2020-10-09,23.6
2020-10-10,23.3
2020-10-11,24.9
2020-10-12,23.1
2020-10-13,22.2
2020-10-14,21.9
2020-10-15,22.8
2020-10-16,24.0
2020-10-17,23.8
2020-10-18,23.1
2020-10-19,22.3
2020-10-20,21.9
2020-10-21,22.8
2020-10-22,25.2
2020-10-23,26.1
2020-10-24,22.8
2020-10-25,20.8
2020-10-26,22.3
2020-10-27,24.2
2020-10-28,23.7
2020-10-29,22.3
2020-10-30,22.4
2020-10-31,22.8
2020-11-01,23.8
2020-11-02,25.0
2020-11-03,25.0
2020-11-04,23.7
2020-11-05,22.0
2020-11-06,22.7
2020-11-07,23.4
2020-11-08,23.2
2020-11-09,22.7
2020-11-10,19.0
2020-11-11,20.2
2020-11-12,23.3
2020-11-13,25.2
2020-11-14,24.9
2020-11-15,25.5
2020-11-16,25.9
2020-11-17,25.6
2020-11-18,25.9
2020-11-19,24.6
2020-11-20,24.3
2020-11-21,25.1
2020-11-22,23.5
2020-11-23,20.2
2020-11-24,19.4
2020-11-25,19.7
2020-11-26,19.1
2020-11-27,18.6
2020-11-28,19.5
2020-11-29,17.7
2020-11-30,15.7
2020-12-01,16.4
2020-12-02,18.4
2020-12-03,18.4
2020-12-04,18.4
2020-12-05,20.1
2020-12-06,20.6
2020-12-07,22.2
2020-12-08,23.2
2020-12-09,22.0
2020-12-10,14.2
2020-12-11,13.2
2020-12-12,12.9
2020-12-13,13.0
2020-12-14,14.5
2020-12-15,15.3
2020-12-16,16.1
2020-12-17,18.0
2020-12-18,18.5
2020-12-19,19.1
2020-12-20,19.4
2020-12-21,19.1
2020-12-22,19.7
2020-12-23,21.6
2020-12-24,22.8
2020-12-25,18.3
2020-12-26,14.7
2020-12-27,13.4
2020-12-28,13.5
2020-12-29,15.1
2020-12-30,16.9
2020-12-31,17.2
2021-01-01,16.5
2021-01-02,14.5
2021-01-03,11.1
2021-01-04,10.4
2021-01-05,11.0
2021-01-06,12.9
2021-01-07,14.6
2021-01-08,15.3
2021-01-09,15.8
2021-01-10,16.1
2021-01-11,18.1
2021-01-12,15.7
2021-01-13,15.1
2021-01-14,15.2
2021-01-15,16.3
2021-01-16,16.9
2021-01-17,18.8
2021-01-18,18.9
2021-01-19,20.1
2021-01-20,20.5
2021-01-21,21.3
2021-01-22,20.7
2021-01-23,18.4
2021-01-24,18.3
2021-01-25,17.5
2021-01-26,18.3
2021-01-27,20.2
2021-01-28,20.6
2021-01-29,21.1
2021-01-30,20.1
2021-01-31,21.1
2021-02-01,20.3
2021-02-02,21.3
2021-02-03,20.5
2021-02-04,15.9
2021-02-05,17.9
2021-02-06,19.4
2021-02-07,19.3
2021-02-08,19.5
2021-02-09,21.8
2021-02-10,20.2
2021-02-11,20.3
2021-02-12,20.0
2021-02-13,20.2
2021-02-14,20.4
2021-02-15,20.6
2021-02-16,21.4
2021-02-17,22.0
2021-02-18,22.4
2021-02-19,22.6
2021-02-20,23.0
2021-02-21,23.8
2021-02-22,18.9
2021-02-23,17.3
2021-02-24,20.6
2021-02-25,19.9
2021-02-26,18.1
2021-02-27,17.1
2021-02-28,19.2
2021-03-01,23.0
2021-03-02,22.9
2021-03-03,21.6
2021-03-04,23.4
2021-03-05,24.0
2021-03-06,23.8
2021-03-07,24.3
2021-03-08,23.2
2021-03-09,23.3
2021-03-10,23.7
2021-03-11,23.4
2021-03-12,24.3
2021-03-13,24.3
2021-03-14,24.7
2021-03-15,24.2
2021-03-16,20.9
2021-03-17,18.3
2021-03-18,19.2
2021-03-19,19.8
2021-03-20,20.1
2021-03-21,22.9
2021-03-22,23.2
2021-03-23,23.5
2021-03-24,25.3
2021-03-25,25.2
2021-03-26,26.0
2021-03-27,26.2
2021-03-28,25.5
2021-03-29,25.3
2021-03-30,25.6
2021-03-31,22.8
2021-04-01,25.0
2021-04-02,25.8
2021-04-03,26.2
2021-04-04,20.8
2021-04-05,19.5
2021-04-06,24.3
2021-04-07,26.4
2021-04-08,25.8
2021-04-09,26.8
2021-04-10,25.9
2021-04-11,27.1
2021-04-12,23.0
2021-04-13,22.4
2021-04-14,26.1
2021-04-15,28.2
2021-04-16,28.7
2021-04-17,28.4
2021-04-18,27.8
2021-04-19,28.2
2021-04-20,26.9
2021-04-21,23.8
2021-04-22,24.2
2021-04-23,23.2
2021-04-24,24.1
2021-04-25,25.3
2021-04-26,25.5
2021-04-27,27.6
2021-04-28,29.1
2021-04-29,29.3
2021-04-30,24.7
2021-05-01,26.8
2021-05-02,28.0
2021-05-03,27.9
2021-05-04,29.0
2021-05-05,30.1
2021-05-06,29.3
2021-05-07,29.3
2021-05-08,27.4
2021-05-09,29.2
2021-05-10,30.0
2021-05-11,30.4
2021-05-12,29.9
2021-05-13,30.1
2021-05-14,30.7
2021-05-15,31.0
2021-05-16,30.1
2021-05-17,31.3
2021-05-18,30.9
2021-05-19,27.4
2021-05-20,25.8
2021-05-21,28.9
2021-05-22,29.9
2021-05-23,30.3
2021-05-24,31.2
2021-05-25,32.4
2021-05-26,33.7
2021-05-27,34.5
2021-05-28,33.5
2021-05-29,34.2
2021-05-30,27.7
2021-05-31,28.5
2021-06-01,29.6
2021-06-02,28.7
2021-06-03,28.0
2021-06-04,28.3
2021-06-05,28.6
2021-06-06,29.4
2021-06-07,28.8
2021-06-08,27.7
2021-06-09,29.7
2021-06-10,30.8
2021-06-11,32.3
2021-06-12,32.9
2021-06-13,33.5
2021-06-14,34.5
2021-06-15,35.2
2021-06-16,34.3
2021-06-17,32.3
2021-06-18,29.8
2021-06-19,28.1
2021-06-20,28.2
2021-06-21,28.9
2021-06-22,32.0
2021-06-23,33.6
2021-06-24,32.5
2021-06-25,32.0
2021-06-26,32.8
2021-06-27,33.6
2021-06-28,32.9
2021-06-29,32.7
2021-06-30,30.2
2021-07-01,31.3
2021-07-02,29.6
2021-07-03,27.2
2021-07-04,29.0
2021-07-05,29.1
2021-07-06,30.4
2021-07-07,30.8
2021-07-08,30.9
2021-07-09,31.3
2021-07-10,31.2
2021-07-11,31.3
2021-07-12,31.3
2021-07-13,27.9
2021-07-14,28.8
2021-07-15,29.3
2021-07-16,29.1
2021-07-17,28.2
2021-07-18,26.7
2021-07-19,30.0
2021-07-20,30.1
2021-07-21,30.2
2021-07-22,31.5
2021-07-23,31.0
2021-07-24,30.2
2021-07-25,31.2
2021-07-26,31.9
2021-07-27,28.0
2021-07-28,30.9
2021-07-29,31.5
2021-07-30,32.8
2021-07-31,33.0
2021-08-01,33.9
2021-08-02,34.2
2021-08-03,30.6
2021-08-04,30.1
2021-08-05,27.4
2021-08-06,27.3
2021-08-07,27.3
2021-08-08,29.8
2021-08-09,30.0
2021-08-10,28.3
2021-08-11,30.2
2021-08-12,30.4
2021-08-13,29.2
2021-08-14,29.6
2021-08-15,30.5
2021-08-16,31.3
2021-08-17,31.1
2021-08-18,28.9
2021-08-19,30.4
2021-08-20,29.9
2021-08-21,28.8
2021-08-22,27.8
2021-08-23,27.7
2021-08-24,28.4
2021-08-25,28.8
2021-08-26,29.5
2021-08-27,29.8
2021-08-28,28.6
2021-08-29,29.7
2021-08-30,29.9
2021-08-31,28.3
2021-09-01,29.2
2021-09-02,27.2
2021-09-03,27.3
2021-09-04,27.6
2021-09-05,29.2
2021-09-06,30.3
2021-09-07,31.2
2021-09-08,28.9
2021-09-09,26.2
2021-09-10,26.5
2021-09-11,27.8
2021-09-12,27.7
2021-09-13,28.9
2021-09-14,30.0
2021-09-15,28.5
2021-09-16,29.1
2021-09-17,27.9
2021-09-18,27.9
2021-09-19,26.3
2021-09-20,26.0
2021-09-21,26.2
2021-09-22,27.4
2021-09-23,29.0
2021-09-24,29.3
2021-09-25,29.8
2021-09-26,29.7
2021-09-27,26.6
2021-09-28,28.3
2021-09-29,27.4
2021-09-30,28.8
2021-10-01,29.3
2021-10-02,29.6
2021-10-03,30.2
2021-10-04,26.5
2021-10-05,23.9
2021-10-06,23.5
2021-10-07,25.1
2021-10-08,24.3
2021-10-09,22.8
2021-10-10,21.4
2021-10-11,21.4
2021-10-12,21.2
2021-10-13,19.2
2021-10-14,22.0
2021-10-15,26.2
2021-10-16,22.7
2021-10-17,20.1
2021-10-18,21.0
2021-10-19,21.6
2021-10-20,22.3
2021-10-21,23.1
2021-10-22,24.8
2021-10-23,22.7
2021-10-24,21.6
2021-10-25,20.1
2021-10-26,20.7
2021-10-27,21.2
2021-10-28,21.8
2021-10-29,23.4
2021-10-30,26.3
2021-10-31,26.5
2021-11-01,26.4
2021-11-02,26.8
2021-11-03,20.1
2021-11-04,20.1
2021-11-05,20.7
2021-11-06,20.8
2021-11-07,21.9
2021-11-08,21.2
2021-11-09,21.2
2021-11-10,22.1
2021-11-11,21.3
2021-11-12,21.0
2021-11-13,20.1
2021-11-14,20.1
2021-11-15,23.2
2021-11-16,26.2
2021-11-17,20.8
2021-11-18,18.2
2021-11-19,18.6
2021-11-20,18.1
2021-11-21,19.6
2021-11-22,21.2
2021-11-23,20.4
2021-11-24,21.7
2021-11-25,22.0
2021-11-26,19.8
2021-11-27,17.3
2021-11-28,17.1
2021-11-29,17.5
2021-11-30,17.8
2021-12-01,18.0
2021-12-02,17.7
2021-12-03,18.7
2021-12-04,19.7
2021-12-05,20.8
2021-12-06,21.4
2021-12-07,20.9
2021-12-08,18.4
2021-12-09,18.2
2021-12-10,18.9
2021-12-11,21.3
2021-12-12,21.9
2021-12-13,19.3
2021-12-14,18.2
2021-12-15,19.3
2021-12-16,18.9
2021-12-17,19.1
2021-12-18,19.6
2021-12-19,20.1
2021-12-20,20.9
2021-12-21,18.2
2021-12-22,13.3
2021-12-23,13.9
2021-12-24,15.2
2021-12-25,16.0
2021-12-26,15.1
2021-12-27,16.2
2021-12-28,17.4
2021-12-29,16.7
2021-12-30,20.2
2021-12-31,20.4
2022-01-01,21.4
2022-01-02,21.0
2022-01-03,19.9
2022-01-04,14.9
2022-01-05,14.6
2022-01-06,17.4
2022-01-07,17.0
2022-01-08,16.0
2022-01-09,16.5
2022-01-10,18.1
2022-01-11,19.5
2022-01-12,14.7
2022-01-13,17.6
2022-01-14,17.3
2022-01-15,16.5
2022-01-16,16.3
2022-01-17,18.4
2022-01-18,20.6
2022-01-19,22.6
2022-01-20,20.7
2022-01-21,20.7
2022-01-22,22.2
2022-01-23,22.5
2022-01-24,16.9
2022-01-25,13.1
2022-01-26,12.5
2022-01-27,13.0
2022-01-28,12.5
2022-01-29,14.0
2022-01-30,15.5
2022-01-31,15.1
2022-02-01,12.8
2022-02-02,16.5
2022-02-03,16.0
2022-02-04,13.5
2022-02-05,13.4
2022-02-06,15.9
2022-02-07,15.4
2022-02-08,14.1
2022-02-09,16.3
2022-02-10,16.6
2022-02-11,16.3
2022-02-12,18.5
2022-02-13,20.7
2022-02-14,13.2
2022-02-15,9.0
2022-02-16,11.0
2022-02-17,11.6
2022-02-18,13.6
2022-02-19,14.5
2022-02-20,15.2
2022-02-21,17.0
2022-02-22,18.8
2022-02-23,19.9
2022-02-24,20.7
2022-02-25,22.2
2022-02-26,22.1
2022-02-27,21.3
2022-02-28,21.3
2022-03-01,22.2
2022-03-02,21.5
2022-03-03,20.5
2022-03-04,19.6
2022-03-05,20.6
2022-03-06,22.0
2022-03-07,22.7
2022-03-08,22.8
2022-03-09,23.3
2022-03-10,24.7
2022-03-11,23.5
2022-03-12,23.6
2022-03-13,24.9
2022-03-14,24.1
2022-03-15,25.4
2022-03-16,25.6
2022-03-17,26.5
2022-03-18,19.9
2022-03-19,18.7
2022-03-20,22.4
2022-03-21,26.4
2022-03-22,23.1
2022-03-23,19.9
2022-03-24,20.2
2022-03-25,21.9
2022-03-26,24.4
2022-03-27,18.5
2022-03-28,19.5
2022-03-29,20.4
2022-03-30,21.4
2022-03-31,22.0
2022-04-01,23.8
2022-04-02,26.1
2022-04-03,25.1
2022-04-04,24.3
2022-04-05,24.4
2022-04-06,23.2
2022-04-07,25.0
2022-04-08,27.0
2022-04-09,26.8
2022-04-10,26.1
2022-04-11,23.9
2022-04-12,18.2
2022-04-13,19.2
2022-04-14,22.2
2022-04-15,22.1
2022-04-16,22.0
2022-04-17,25.3
2022-04-18,27.0
2022-04-19,26.8
2022-04-20,27.7
2022-04-21,28.1
2022-04-22,28.1
2022-04-23,27.2
2022-04-24,26.8
2022-04-25,28.6
2022-04-26,23.5
2022-04-27,23.9
2022-04-28,24.9
2022-04-29,25.0
2022-04-30,25.7
2022-05-01,26.1
2022-05-02,26.8
2022-05-03,26.2
2022-05-04,27.1
2022-05-05,28.6
2022-05-06,29.0
2022-05-07,26.9
2022-05-08,26.9
2022-05-09,24.5
2022-05-10,24.9
2022-05-11,23.9
2022-05-12,24.7
2022-05-13,25.5
2022-05-14,25.9
2022-05-15,26.9
2022-05-16,25.6
2022-05-17,24.3
2022-05-18,24.6
2022-05-19,24.0
2022-05-20,27.2
2022-05-21,28.8
2022-05-22,27.9
2022-05-23,28.8
2022-05-24,28.4
2022-05-25,28.2
2022-05-26,27.3
2022-05-27,28.8
2022-05-28,29.9
2022-05-29,30.9
2022-05-30,32.3
2022-05-31,31.0
2022-06-01,28.2
2022-06-02,28.2
2022-06-03,27.8
2022-06-04,29.0
2022-06-05,30.0
2022-06-06,28.2
2022-06-07,30.9
2022-06-08,30.9
2022-06-09,27.5
2022-06-10,28.3
2022-06-11,30.0
2022-06-12,31.4
2022-06-13,32.4
2022-06-14,33.7
2022-06-15,33.6
2022-06-16,33.3
2022-06-17,31.7
2022-06-18,28.0
2022-06-19,30.3
2022-06-20,30.7
2022-06-21,30.3
2022-06-22,32.0
2022-06-23,32.3
2022-06-24,30.6
2022-06-25,28.3
2022-06-26,28.9
2022-06-27,30.6
2022-06-28,31.2
2022-06-29,32.6
2022-06-30,30.4
2022-07-01,28.1
2022-07-02,27.6
2022-07-03,27.5
2022-07-04,27.5
2022-07-05,29.4
