datetime,dew,sealevelpressure_roll_mean_21,sealevelpressure,sealevelpressure_roll_mean_56,solarradiation,temp_lag1,sealevelpressure_roll_mean_28,sealevelpressure_lag7,day_cos,sealevelpressure_roll_mean_14,dew_lag1,day_length_h,daylength_uv,temp_lag3,sealevelpressure_roll_mean_84,sealevelpressure_roll_mean_7,temp_lag7,sealevelpressure_lag1,solarenergy,precip_roll_mean_56,week_cos,sealevelpressure_lag3,winddir,humidity_roll_std_84,windspeed_roll_mean_84,dew_lag3,humidity_roll_std_56,precip_roll_mean_28,dew_lag7,cloudcover_roll_std_84,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2015-04-05,0.5868748268837385,0.1303443671228736,-0.5474464421733465,0.4211819872878659,1.488378591596563,0.5812781867114044,0.3127111925800143,0.27880925857538824,-0.05951582010166035,0.25477414273861376,0.623373822956521,0.27841979162864355,1.1982656334753259,0.5635983463225247,0.8663049491373442,-0.6791717689310733,-0.058733205114267724,-1.1264194915919086,1.5061019699767375,-0.882813195484824,-0.14371401148899648,-1.1296877880832572,-0.011527265727326146,-0.981676696067389,0.8091567713114696,0.6244615382104891,-1.159802536202403,-0.6318227048443432,0.12356921215891983,1.5586961345441648,0.0,0.0,1.0,0.0
2015-04-06,0.5152446065682136,0.09420797524914137,-0.23737167480062524,0.37034732149524097,-0.17827957290812818,0.5228323853677921,0.2700361290005207,-0.060353754105640256,-0.08381042597173678,0.16325217902032188,0.5875534703775052,0.30103247544963024,-0.30011645277116966,0.602582465123081,0.8309819184809479,-0.8068030502631719,0.17531938746548223,-0.5485726264112886,-0.17345184265107644,-0.8874236999032213,-0.3111679629800779,-1.4118484261265654,-0.0647358133510262,-0.9886426556380786,0.9175231775050335,0.5707110155203884,-1.3466875114579389,-0.6376258113597554,0.2850421592293933,1.5395477097531647,0.0,0.0,0.0,1.0
2015-04-07,0.4077992760949271,0.08498166243032355,0.17136324582707826,0.32839341056997373,-0.7706692520420237,0.1721575773061145,0.23028401498124298,-0.32885780581145385,-0.1080707825679556,0.09206842946167443,0.5159127652194726,0.32301702916448033,-0.297179501704962,0.5830904057228025,0.8010434961563059,-0.8349251969973704,0.3118500664703363,-0.23850845485096722,-0.7828474737815221,-0.8869645236501695,-0.3111679629800779,-1.1296877880832572,-0.30489331208502357,-1.0005385697150693,0.938725300455949,0.6244615382104891,-1.4740768367650783,-0.6560422134022655,0.41063222917309444,1.5454816953769845,0.0,0.0,0.0,1.0
2015-04-08,-0.9889900200578021,0.12957550772131615,0.8478900110039391,0.3069571057176543,-1.374624022525605,0.01630210705647996,0.2016391092909194,-0.6538890262974523,-0.13228970102307533,0.008455771249910945,0.4084517074824249,0.3453156479323967,-1.425614840363202,0.5246142275219684,0.7775666038297976,-0.7592117250206927,0.3508588319002945,0.17021249856948184,-1.3625164887592631,-0.8831177511628686,-0.3111679629800779,-0.5512584800944719,-1.262647169311624,-1.0339938474918078,1.0258895836985975,0.5886278564170888,-1.4817549936183756,-0.6903903303448404,0.5541637376801818,1.4156605457374472,0.0,0.0,0.0,1.0
2015-04-09,-0.8278220243478718,0.21338118249228907,0.7492298577489729,0.30266984474721376,-0.6498782979453076,-1.0552042509097566,0.19228567069813943,-1.1343699609289106,-0.1564600047488713,-0.04803926808238063,-0.9885420430992011,0.3673002016472468,-0.668989115398069,0.17375715831696018,0.7637820065004387,-0.5299080670341801,0.5654070417650657,0.8467161456101975,-0.6342143930179988,-0.8663859307582987,-0.3111679629800779,-0.24088177824684234,-1.0972692510217454,-1.039306822228561,1.1059864926242742,0.5169604928302877,-1.4153882954976484,-0.6859905355045633,0.625929491933725,1.3704418650724317,0.0,0.0,0.0,1.0
2015-04-10,-0.971082464978921,0.2695079188067902,1.0029273946903077,0.29777011792381974,-1.2821032917281203,-1.3474332576278212,0.1753325632487536,-1.4170058048297705,-0.18057453156271105,-0.11244361292114663,-0.8273504564936288,0.38959882041516325,-1.423248496932715,0.017820683114734226,0.7517204838373035,-0.2421968735228083,0.6044158071950239,0.7480593637500857,-1.3030632564538538,-0.8654488363643157,-0.3111679629800779,0.16825114691596757,1.7774303895127497,-1.0585404370967306,1.141323364209131,0.40945944745008694,-1.5857247863315327,-0.7017158810406376,0.5721051762435673,1.211125178785464,0.0,0.0,0.0,1.0
2015-04-11,-0.7740993591112285,0.3141017640977828,1.0593046251217102,0.30634463986472027,-0.8966002467386005,-1.4643248603150472,0.19345485052225553,-1.1343699609289106,-0.20462613580986613,-0.1395612318006365,-0.9706318668096932,0.41158337413001334,-0.6642564285370947,-1.0542425839005682,0.7413820358402688,0.1277175181346796,0.5849114244800444,1.001748231390366,-0.8868906303159882,-0.8490918537173392,-0.3111679629800779,0.8454366782199011,1.7774303895127497,-1.0812921872008325,1.1703781252900154,-0.988054142492528,-1.6038563692191594,-0.6736744118616118,0.625929491933725,1.0565363319042391,0.0,0.0,0.0,1.0
2015-04-12,-0.6308389184801793,0.33486096794014586,1.3411907772787381,0.32288121789366525,0.9589544098109557,-0.9383126482225306,0.2209305763884816,-0.5549664809321448,-0.2286076904809214,-0.11470341449442248,-0.773619927625105,0.43325386279179307,1.2354977817060764,-1.3466234749047414,0.7316897408430785,0.4630200368885306,0.5263982763351075,1.058123535310423,1.0007494953807583,-0.8892182356676992,-0.3111679629800779,0.7466804549047368,1.7774303895127497,-1.1508744410329907,1.156243376656074,-0.8268025744222263,-1.6435853446148811,-0.6899693368422998,0.5900466148069534,0.8570217184041508,0.0,0.0,1.0,0.0
2015-04-13,-1.006897575136683,0.3756105162232778,1.2143420088080787,0.34094896055491597,1.9715424079834283,-0.314890767223993,0.27178989873665765,-0.24406705264120876,-0.25251208932366376,-0.029960855496030066,-0.6303385173090407,0.45492435145357085,1.6207754138599346,-1.4635758313064111,0.726520516844592,0.752894472456382,0.17531938746548223,1.340000054910724,1.9668645203436599,-0.8942879163391482,-0.4737020684192803,1.000625029143724,1.081405063840566,-1.188069231538787,1.1774454996069872,-0.9701373015958279,-1.473204029725784,-0.6933125205389454,0.5182808605534095,0.8050130414220703,1.0,0.0,0.0,0.0
2015-04-14,-1.1322504606888513,0.40636489228603445,0.8337957033960846,0.35258581176046694,2.067918169230808,-0.21748109831797152,0.3249875807330287,0.1657549210150508,-0.2763322489488172,0.07173021530204803,-1.006452219388709,0.47690890516842094,1.6266493159923499,-0.9372902274988986,0.7211359085128173,0.9757084042734734,0.019284325745648697,1.2131556210905918,2.070907676878126,-0.8947564635361397,-0.4737020684192803,1.0570571567523823,0.05318583273393063,-1.143082351074624,1.1774454996069872,-0.7730520517321259,-1.1783965194865431,-0.6934033230591014,0.41063222917309444,0.9151605215457054,1.0,0.0,0.0,0.0
2015-04-15,-0.5054860329280114,0.38560568844367143,0.35458924472914005,0.3590167032161472,1.8301912914872709,-0.2954088334427891,0.38636952149808224,0.8440809463771078,-0.30006111092900334,0.1643820798069868,-1.1318234534152654,0.49826532877713037,1.6323553923495528,-0.31354432668999543,0.714243609848148,1.0773807809278528,-1.0534567235782057,0.8326223196301792,1.8033681315037842,-0.8952250107331313,-0.4737020684192803,1.3392177947956907,0.0316147999135117,-0.976796190749647,1.2787445314835792,-0.6297173245585242,-0.8514209047719979,-0.6942288005150632,-0.9887999787710057,0.96284948274906,0.0,0.0,1.0,0.0
2015-04-16,-0.0757047110348636,0.3202526393103341,0.3686835523369947,0.35319827761338146,0.2701889694296801,-0.17851723075556306,0.4296291749896152,0.7451584010118004,-0.32369164389030647,0.24460503565879155,-0.5049672832824846,0.5199358174389102,0.11093082716646982,-0.21608402968860432,0.6957205571868585,1.0016673089511752,-1.3460224643028935,0.35343223630967097,0.2724473996394936,-0.8961621051271146,-0.4737020684192803,1.212245507676205,-0.26175124644418574,-0.9275409710850724,1.3800435633601738,-1.005970983389228,-0.7517148609424019,-0.6942288005150632,-0.8273270317005326,0.8782499731988807,0.0,0.0,1.0,0.0
2015-04-17,0.1750010600694721,0.2556684495785543,-0.49106921174194407,0.3473798520106157,1.1093005973568684,-0.19799916453676764,0.45652031094380185,0.9995306605225839,-0.34721684559582167,0.36437451904318424,-0.07512305233429165,0.5412922410476196,1.2614772117088717,-0.2940522672897177,0.6819359598575201,0.9432597734263332,-1.4630487605927687,0.3675260622896892,1.1196559599915765,-0.8993857098424167,-0.4737020684192803,0.8313286463177325,0.1380318951609116,-0.9398232201380269,1.4036014777500758,-1.1313888696661296,-0.7582576116944582,-0.6942288005150632,-0.9708585402076199,0.6178210899042007,0.0,0.0,1.0,0.0
2015-04-18,0.5689672718048571,0.15571672737463638,-0.8434269019382291,0.32839341056997373,1.557769139694677,0.09422984218129689,0.42845999516551775,1.0560578293027527,-0.3706297450205683,0.4378180701751435,0.17561941571882045,0.562648664656329,1.6495575343087676,-0.17709991088804802,0.664274444529322,0.7139561154398205,-0.9364304272883305,-0.49219732249123155,1.5506918942057946,-0.8994325645621158,-0.4737020684192803,0.35165556164411155,-0.08630684617144511,-0.9415755046187785,1.4106688520670476,-0.504299438281623,-0.7481496742544931,-0.6958467363287485,-0.773502716010375,0.43808504839098944,0.0,0.0,1.0,0.0
2015-04-19,0.7659503776725499,0.06883561499737859,-0.8716155171539384,0.30756957157060777,1.741525591139681,0.4838685178053829,0.36532428466434586,1.3386936732036125,-0.39392340441715473,0.4604160859080457,0.5696432940879969,0.5840050882650405,1.6552636106659715,-0.19659197028832653,0.6448898545349412,0.4219184378154898,-0.3122901804089971,-0.8445429719916077,1.758778207274727,-0.900369658956099,-0.4737020684192803,0.3657635935462802,-0.5019087451781832,-0.9475312179444924,1.3611972318482473,-0.07429525676081807,-0.7453393976496687,-0.7098798530801009,-0.6299712075032877,0.28138736155394073,0.0,0.0,1.0,0.0
2015-04-20,0.6585050471992628,0.005789144068750347,-0.8152382867225199,0.28398963623302903,1.3470274751004057,0.717651723179835,0.3045269338113504,1.2115075434482288,-0.4170909213715844,0.43442836781522076,0.7666552332725853,0.6047333817676114,1.2767325746756293,0.09578892071584685,0.6216283465417006,0.08228943494866264,-0.21476826683410125,-0.8727306239516441,1.3426055811368616,-0.9008475770970304,-0.6289462145543686,-0.4948263524858134,-0.5723741190582181,-0.9488189456586219,1.3242898326373962,0.17654051579298435,-0.7538865492545017,-0.7504355604915093,-1.0067414173343916,0.3037523442683221,0.0,0.0,0.0,1.0
2015-04-21,-0.3980407024547243,-0.03572926361593905,0.0022315545328550177,0.26561566064534053,0.2920341419790861,0.9124710609918781,0.24372958295837352,0.8299491541820616,-0.44012543084858635,0.38810243556275137,0.6591941755355369,0.6257757403232524,0.512529515959681,0.4856301087214113,0.5985822228817277,-0.22921742118394878,-0.29278579769401836,-0.8163553200315712,0.2724473996394936,-0.9004024572598883,-0.6289462145543686,-0.8475271500399488,-0.6859815585790913,-0.9335296673051685,1.3541298575312755,0.5707110155203884,-0.7109093598284915,-0.7601514301481809,-1.132331487278093,0.3425958981551045,0.0,0.0,1.0,0.0
2015-04-22,-0.3264104821392,-0.018045497379860838,0.5660038588469111,0.2695966886893433,-1.334788707876688,0.3085311137745445,0.19345485052223693,0.3494682195506032,-0.4630201072258778,0.37454362612300646,-0.3975062255454362,0.6465040338258233,-1.409520348520385,0.7195348215247506,0.5912591555505231,-0.3568487025160474,-0.17575950140414304,0.0010865868092949156,-1.3476531806829106,-0.9004118282038283,-0.6289462145543686,-0.8757432138442861,-1.4625387401141725,-0.7789454689967605,1.3242898326373962,0.7677962653840907,-0.5051100994912274,-0.9332540526633921,-0.5043811375595866,0.34214229678918545,0.0,0.0,0.0,1.0
2015-04-23,-0.3980407024547243,0.048076411155033895,0.8619843186117938,0.28980806183581426,-1.3013784439775964,-0.5097101050360361,0.1525335566788803,0.36360001174564943,-0.48576816631674047,0.3519456103901042,-0.32586552038740435,0.6669182622753258,-1.4084294809815079,0.9144554155275328,0.5947053048828475,-0.32440007166890716,-0.1952638841191225,0.5648396260098966,-1.2881999483775015,-0.8450248640474521,-0.6289462145543686,-0.8193110862356116,-1.382006884251275,-0.778608206754885,1.26618031047563,0.6602952200038893,-0.526226186604297,-0.8839400294442279,-0.07378661203832465,0.3511482394469508,0.0,0.0,0.0,1.0
2015-04-24,-0.34431803721808074,0.15648558677623053,0.8619843186117938,0.31430669595274524,-1.2512630481289588,-0.6071197739420575,0.12388865098853812,-0.4984393121519761,-0.5083628673803224,0.3609848166832615,-0.3975062255454362,0.6873324907248283,-1.407338613442631,0.3102015741189076,0.5983668385484395,-0.24868659969224668,0.09730185660556512,0.8608099715902158,-1.2436100241484445,-0.8435770532087481,-0.6289462145543686,-0.0010452359100238476,1.7774303895127497,-0.7791245344341213,1.1860834015499508,-0.3967983929014216,-0.5283157401994923,-0.9091088370765064,0.17739352784907766,0.354657873765659,0.0,0.0,0.0,1.0
2015-04-25,-0.3264104821392,0.28027195042875963,0.81970139578823,0.3369679325109132,-0.2438150905563465,-0.27592689966158457,0.10401259397889925,-0.8517341170280508,-0.5307975151190656,0.34968580881682837,-0.343775696676912,0.7077467191743309,0.1410387712394765,-0.5084649206927777,0.5944899205495592,-0.04101536227049425,0.4873895109051486,0.8608099715902158,-0.2477683830328381,-0.8243900454919425,-0.6289462145543686,0.5632760401765928,1.7774303895127497,-0.7541498641869241,1.0706496210394174,-0.3251310293146211,-0.49066337733242876,-0.8761557770345072,0.5721051762435673,0.342046640189168,0.0,0.0,0.0,1.0
2015-04-26,-0.0040744907193392965,0.38637454784522884,0.6082867816704589,0.35074841420170394,0.6466969433694444,-0.08110756184954154,0.10693554353913369,-0.8799977014181433,-0.5530654616626645,0.33047749544383087,-0.32586552038740435,0.7281609476238333,0.5316784369113539,-0.6059252176941688,0.5807053232202414,0.21424720039373737,0.7214421034848992,0.818528493650161,0.6588934096246545,-0.8243806745480027,-0.6289462145543686,0.8595447101220698,-0.03453636740243979,-0.7100132045194352,0.9834853377967666,-0.3967983929014216,-0.4167062014102478,-0.877806731946431,0.7694610004408124,0.38020556169024905,0.0,0.0,0.0,1.0
2015-04-27,0.1929086151483535,0.4494210187738571,0.19955186104277145,0.34462375567244197,0.6711121362187807,0.11371177596250147,0.12038111151624561,-0.8234705326379584,-0.575160108537977,0.2717226545382814,-0.003482347176259801,0.7479470459671972,0.5353789952547754,-0.27456020788943913,0.5602438115595014,0.4413876163237705,0.916485930634691,0.6071211039499353,0.6737567177010065,-0.8400160945116121,-0.7746365921553207,0.8595447101220698,0.010043767093092779,-0.69115752751693,0.9764179634797971,-0.34304787021132094,-0.3924802637252026,-0.8745213316717025,0.6618123690604968,0.41943347063184216,0.0,0.0,0.0,1.0
2015-04-28,0.3898917210160457,0.473255660222505,-0.1809944443692068,0.3430925910401557,0.4886406949237414,0.34749498133695295,0.1309037299331231,-0.003826585325471512,-0.5970749086242928,0.19036979789982977,0.19352959200832873,0.767733144310561,0.15065518815911613,-0.0796396138866569,0.5346130759002956,0.5971410443900675,0.3118500664703363,0.1984001505295023,0.46567040463207404,-0.8409766162654447,-0.7746365921553207,0.8172206144155638,0.015796042511871035,-0.6752565201532996,1.0478769704625077,-0.3251310293146211,-0.40472768413996457,-0.8745378412208219,-0.3967325061792709,0.4049138854458339,0.0,0.0,0.0,1.0
2015-04-29,0.5510597167259763,0.45403417518329353,-0.23737167480062524,0.3443175227459847,0.7353626437170341,0.44490465024297443,0.136749629053592,0.561445102476248,-0.6188033680933857,0.10901694126134212,0.3905415311929166,0.7875192426539249,0.9317331285726164,0.11528098011612535,0.5055361909087038,0.5690188976558691,-0.5073340075587889,-0.18213315093089422,0.7480732580827681,-0.84848274236125,-0.7746365921553207,0.6056001358830826,-0.13088698066697768,-0.6728878476581632,1.147605474713108,-0.0026278931740175595,-0.4061586914517494,-0.8745543507699411,-0.3249667519257276,0.408432740727378,0.0,0.0,0.0,1.0
2015-04-30,0.6585050471992628,0.39483200126248924,-0.3924090584869778,0.3366616995844365,0.6492669636693748,0.6397239880550175,0.1537027365029778,0.8582127385721541,-0.6403390483337768,0.06156110822224381,0.5517331177984892,0.8066772108911502,0.9358280774877856,0.3491856929194639,0.4764593059171736,0.44571410043671217,-0.6048559211336847,-0.23850845485096722,0.6291667934719499,-0.8470583588823956,-0.7746365921553207,0.19646721072028878,0.027300593349427752,-0.6960268025994781,1.0957780630553162,0.19445735668968478,-0.4045507278260934,-0.8704269634901316,-0.3967325061792709,0.3927408092239847,0.0,0.0,0.0,1.0
2015-05-01,0.8375805979880743,0.33255438973545515,-0.7870496715068267,0.3250248483788855,1.5140787945958643,0.6981697893986305,0.18410141192947554,0.8582127385721541,-0.6616755678586334,0.0005464657434185379,0.6591941755355369,0.8261492441814438,1.719960447010142,0.446645989920855,0.4391978162613064,0.25318555741031595,-0.2732814149790389,-0.3935405406311199,1.4912386619003848,-0.8480235661081984,-0.7746365921553207,-0.18444965063816784,-0.012965334582020862,-0.7024380984125165,1.1240475603232012,0.3915426065533865,-0.4637394630827093,-0.8688090276764463,-0.3429081904891131,0.39169420964640533,0.0,0.0,0.0,1.0
2015-05-02,0.8554881530669556,0.23490924573619124,-0.8575212095460837,0.300526214261974,1.772365834738843,0.854025259648265,0.20982336805956467,0.8158173619870154,-0.6828066041967392,-0.0231814507761486,0.8382959384306172,0.8449931473656007,1.7249952202664973,0.6415665839236373,0.3989209459396708,8.623680254656965e-05,-0.07823758782924717,-0.7881676680715507,1.758778207274727,-0.8397630790252366,-0.7746365921553207,-0.24088177824684234,-0.21141883652987492,-0.8776799317163162,1.2112118435658519,0.5527941746236886,-0.5318463007251747,-0.8452994297306512,-0.3249667519257276,0.34015726670465346,0.0,0.0,1.0,0.0
2015-05-03,0.8554881530669556,0.1303443671228736,-0.7729553638989721,0.2695966886893433,1.5796143122440829,0.990398796116695,0.2209305763884816,0.6038404790613706,-0.7037258957659827,-0.02431135156279551,0.8562061147201255,0.864151115602826,1.3391134153218762,0.7000427621244721,0.3633825309499863,-0.25733956791814727,0.11680623932054457,-0.8586367979716258,1.5804185103584991,-0.8445610023224305,-0.7746365921553207,-0.3960701291706491,-0.1423915315045344,-0.874341396677935,1.312510875442444,0.6602952200038893,-0.58355680028337,-0.8452994297306512,-0.002020857784781315,0.36920303982033814,0.0,0.0,1.0,0.0
2015-05-04,0.8733957081458363,0.015015456887586529,-0.6179179802126035,0.24234195823423857,1.3521675157002664,0.9514349285542866,0.21157713779573883,0.1940185054051271,-0.7244272437287965,-0.016402046056285122,0.8562061147201255,0.8826809537339125,0.9520736125282933,0.855979237326698,0.3241825822946686,-0.4693372894528242,0.3508588319002945,-0.7740738420915324,1.357468889213214,-0.8478548891172814,-0.9086487074505553,-0.7910950224312904,-0.025907954274272095,-0.9550352532815046,1.378473035734177,0.8394636289708912,-0.6609138195494625,-0.8452994297306512,0.1953349664124638,0.2630150879942184,0.0,0.0,0.0,1.0
2015-05-05,0.8554881530669556,-0.08493626531633137,-0.8575212095460837,0.21324983022039035,-0.5869128005970193,1.048844597460308,0.19579321017043191,-0.18753988386102394,-0.7449045138290079,-0.0005834350432463564,0.8741162910096332,0.9012107918649992,-0.611928351826038,0.9924236531286454,0.28885955163825183,-0.594805328728495,0.44838074547519036,-0.6190417563113637,-0.6044877768652939,-0.8273746911367789,-0.9086487074505553,-0.8616351819421174,0.11789893119518739,-0.9872139512665898,1.4640667913508336,0.8573804698675916,-0.7577455814946059,-0.7908014080880463,0.3926907906097083,0.23674200850308047,0.0,0.0,0.0,1.0
2015-05-06,0.8913032632247178,-0.17719939350458305,-1.0689358236638549,0.1758894131920404,1.045050089858615,0.854025259648265,0.15311814659093836,-0.24406705264120876,-0.7651516382095507,-0.06950738302861799,0.8562061147201255,0.9194265649430174,0.5674505008977611,0.9534395343280891,0.25805959198051837,-0.698640947439354,0.6434245726249821,-0.8586367979716258,1.045339419609815,-0.8301016358232699,-0.9086487074505553,-0.7769869905291217,-0.16540063317964784,-0.9853403682707622,1.5441637002765103,0.8573804698675916,-0.8438966584375218,-0.7612575699391698,0.5541637376801818,0.21605244615874777,0.0,0.0,0.0,1.0
2015-05-07,0.9271183733824799,-0.25485419306300466,-0.8434269019382291,0.12934200836987544,0.18537829953198579,1.068326531241512,0.07361391855242012,-0.39951676678666875,-0.7851626172105013,-0.2005758742794798,0.8920264672991414,0.9373282729679654,0.1778429637434366,1.0508998313294804,0.2257519419898905,-0.8262722287714698,0.7019377207699198,-1.0700441876718516,0.18326755118137963,-0.8511440904401624,-0.9086487074505553,-0.6217986396052989,-0.04460284938530199,-0.9784451617157589,1.551231074593482,0.8752973107642915,-0.9154172329685255,-0.8027295573266958,0.6618123690604968,0.2012151896367273,0.0,0.0,0.0,1.0
