datetime,sealevelpressure_roll_mean_28,sealevelpressure_roll_mean_21,sealevelpressure_roll_mean_56,day_cos,temp_lag7,temp_lag1,temp_lag3,sealevelpressure_roll_mean_14,day_length_h,sealevelpressure_roll_mean_7,sealevelpressure_roll_mean_84,precip_roll_std_21,sealevelpressure_lag7,sealevelpressure,sealevelpressure_lag3,week_cos,cloudcover_roll_mean_84,precip_roll_std_7,daylength_uv,humidity_roll_std_56,sealevelpressure_lag1,cloudcover_roll_std_56,cloudcover_roll_std_84,precip_roll_mean_14,precip_roll_std_56,windspeed_roll_mean_84,precip_roll_mean_56,sealevelpressure_roll_std_28,sealevelpressure_roll_std_21,windspeed_roll_mean_56,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2015-04-05,0.3127111925800143,0.1303443671228736,0.4211819872878659,-0.05951582010166035,-0.058733205114267724,0.5812781867114044,0.5635983463225247,0.25477414273861376,0.27841979162864355,-0.6791717689310733,0.8663049491373442,-0.5868594945320292,0.27880925857538824,-0.5474464421733465,-1.1296877880832572,-0.14371401148899648,0.7224386472446184,-0.8354494768766191,1.1982656334753259,-1.159802536202403,-1.1264194915919086,-0.0813016280889955,1.5586961345441661,-0.418904652548356,-1.0327100001046614,0.8091567713114696,-0.882813195484824,2.0679857961456074,2.4695376622527623,1.0494701465106648,0.0,0.0,1.0,0.0
2015-04-06,0.2700361290005207,0.09420797524914137,0.37034732149524097,-0.08381042597173678,0.17531938746548223,0.5228323853677921,0.602582465123081,0.16325217902032188,0.30103247544963024,-0.8068030502631719,0.8309819184809479,-0.5860013043575567,-0.060353754105640256,-0.23737167480062524,-1.4118484261265654,-0.3111679629800779,0.6874781675705192,-0.8354180688803536,-0.30011645277116966,-1.3466875114579389,-0.5485726264112886,-0.28039101642346154,1.539547709753166,-0.4954254370254693,-1.0320295939601831,0.9175231775050335,-0.8874236999032213,2.1501598604545378,2.5394201944137245,1.132271622511552,0.0,0.0,0.0,1.0
2015-04-07,0.23028401498124298,0.08498166243032355,0.32839341056997373,-0.1080707825679556,0.3118500664703363,0.1721575773061145,0.5830904057228025,0.09206842946167443,0.32301702916448033,-0.8349251969973704,0.8010434961563059,-0.5862009679924678,-0.32885780581145385,0.17136324582707826,-1.1296877880832572,-0.3111679629800779,0.7334945254321539,-0.8354601952638282,-0.297179501704962,-1.4740768367650783,-0.23850845485096722,-0.34458634864611165,1.5454816953769859,-0.5137885562802049,-1.0321276015362282,0.938725300455949,-0.8869645236501695,2.1458638400780274,2.552548836452353,1.2316333937126172,0.0,0.0,0.0,1.0
2015-04-08,0.2016391092909194,0.12957550772131615,0.3069571057176543,-0.13228970102307533,0.3508588319002945,0.01630210705647996,0.5246142275219684,0.008455771249910945,0.3453156479323967,-0.7592117250206927,0.7775666038297976,-0.5875054444551734,-0.6538890262974523,0.8478900110039391,-0.5512584800944719,-0.3111679629800779,0.8551091854950473,-0.8057496558626819,-1.425614840363202,-1.4817549936183758,0.17021249856948184,-0.4175359333494801,1.4156605457374485,-0.8276125510755145,-1.0327431381297378,1.0258895836985975,-0.8831177511628686,2.0856809582693603,2.4618666799289475,1.3044986925933992,0.0,0.0,0.0,1.0
2015-04-09,0.19228567069813943,0.21338118249228907,0.30266984474721376,-0.1564600047488713,0.5654070417650657,-1.0552042509097566,0.17375715831696018,-0.04803926808238063,0.3673002016472468,-0.5299080670341801,0.7637820065004387,-0.5782357831973213,-1.1343699609289106,0.7492298577489729,-0.24088177824684234,-0.3111679629800779,0.945050248588246,-0.5568569926628911,-0.668989115398069,-1.4153882954976482,0.8467161456101975,-0.4175359333494801,1.370441865072433,-0.8217407139601324,-1.0248545831949725,1.1059864926242742,-0.8663859307582987,2.037321332291474,2.422225932917812,1.396132326034382,0.0,0.0,0.0,1.0
2015-04-10,0.1753325632487536,0.2695079188067902,0.29777011792381974,-0.18057453156271105,0.6044158071950239,-1.3474332576278212,0.017820683114734226,-0.11244361292114663,0.38959882041516325,-0.2421968735228083,0.7517204838373035,-0.5787637262819405,-1.4170058048297705,1.0029273946903077,0.16825114691596757,-0.3111679629800779,1.0726410590227808,-0.5584980492676793,-1.423248496932715,-1.5857247863315327,0.7480593637500857,-0.5362176658819514,1.2111251787854653,-0.8709738097737197,-1.0250553841273735,1.141323364209131,-0.8654488363643157,1.9479625221882608,2.4277369453830424,1.4557493887550217,0.0,0.0,0.0,1.0
2015-04-11,0.19345485052225553,0.3141017640977828,0.30634463986472027,-0.20462613580986613,0.5849114244800444,-1.4643248603150472,-1.0542425839005682,-0.1395612318006365,0.41158337413001334,0.1277175181346796,0.7413820358402688,-0.5800038049300965,-1.1343699609289106,1.0593046251217102,0.8454366782199011,-0.3111679629800779,1.194703930363548,-0.5389749412162284,-0.6642564285370947,-1.6038563692191596,1.001748231390366,-0.5848230493756947,1.0565363319042407,-0.8120529614779902,-1.0236563292529415,1.1703781252900154,-0.8490918537173392,2.022964380831778,2.5170394708143027,1.4866619397953538,0.0,0.0,0.0,1.0
2015-04-12,0.2209305763884816,0.33486096794014586,0.32288121789366525,-0.2286076904809214,0.5263982763351075,-0.9383126482225306,-1.3466234749047414,-0.11470341449442248,0.43325386279179307,0.4630200368885306,0.7316897408430785,-0.5770897659301133,-0.5549664809321448,1.3411907772787381,0.7466804549047368,-0.3111679629800779,1.295850275403571,-0.5402301447137765,1.2354977817060764,-1.6435853446148811,1.058123535310423,-0.5926335690126552,0.8570217184041524,-0.8151679944304475,-1.041047346081613,1.156243376656074,-0.8892182356676992,2.1209275518698534,2.588390469763278,1.5164704711556747,0.0,0.0,1.0,0.0
2015-04-13,0.27178989873665765,0.3756105162232778,0.34094896055491597,-0.25251208932366376,0.17531938746548223,-0.314890767223993,-1.4635758313064111,-0.029960855496030066,0.45492435145357085,0.752894472456382,0.726520516844592,-0.5786119441654142,-0.24406705264120876,1.2143420088080787,1.000625029143724,-0.4737020684192803,1.3136293227592029,-0.5402301447137765,1.6207754138599346,-1.4732040297257836,1.340000054910724,-0.39340665690768956,0.805013041422072,-0.8151991447599721,-1.0403419824763225,1.1774454996069872,-0.8942879163391482,2.2865902918854393,2.7425545953118733,1.5462790025159934,1.0,0.0,0.0,0.0
2015-04-14,0.3249875807330287,0.40636489228603445,0.35258581176046694,-0.2763322489488172,0.019284325745648697,-0.21748109831797152,-0.9372902274988986,0.07173021530204803,0.47690890516842094,0.9757084042734734,0.7211359085128173,-0.5763555377925519,0.1657549210150508,0.8337957033960846,1.0570571567523823,-0.4737020684192803,1.284346185938162,-0.5389991122057894,1.6266493159923499,-1.1783965194865433,1.2131556210905918,0.07603555914868057,0.9151605215457069,-0.8167566612362007,-1.040242026999466,1.1774454996069872,-0.8947564635361397,2.3887996865407306,2.780637052455965,1.5573191993161113,1.0,0.0,0.0,0.0
2015-04-15,0.38636952149808224,0.38560568844367143,0.3590167032161472,-0.30006111092900334,-1.0534567235782057,-0.2954088334427891,-0.31354432668999543,0.1643820798069868,0.49826532877713037,1.0773807809278528,0.714243609848148,-0.9032883519837388,0.8440809463771078,0.35458924472914005,1.3392177947956907,-0.4737020684192803,1.2719456739170054,-0.5315603258128826,1.6323553923495528,-0.8514209047719982,0.8326223196301792,0.3211683007241406,0.9628494827490616,-0.8183141777124294,-1.0401422257943316,1.2787445314835792,-0.8952250107331313,2.3033676278067707,2.7655747078589172,1.6401206753169983,0.0,0.0,1.0,0.0
2015-04-16,0.4296291749896152,0.3202526393103341,0.35319827761338146,-0.32369164389030647,-1.3460224643028935,-0.17851723075556306,-0.21608402968860432,0.24460503565879155,0.5199358174389102,1.0016673089511752,0.6957205571868585,-0.9445085997531937,0.7451584010118004,0.3686835523369947,1.212245507676205,-0.4737020684192803,1.3000335806637195,-0.6679096776230208,0.11093082716646982,-0.7517148609424017,0.35343223630967097,0.45171443849727794,0.8782499731988823,-0.8183141777124294,-1.0399503290427128,1.3800435633601738,-0.8961621051271146,2.157114081215015,2.5219443944453768,1.6798653837974262,0.0,0.0,1.0,0.0
2015-04-17,0.45652031094380185,0.2556684495785543,0.3473798520106157,-0.34721684559582167,-1.4630487605927687,-0.19799916453676764,-0.2940522672897177,0.36437451904318424,0.5412922410476196,0.9432597734263332,0.6819359598575201,-0.9569256134114758,0.9995306605225839,-0.49106921174194407,0.8313286463177325,-0.4737020684192803,1.4068572685568028,-0.666586026357768,1.2614772117088717,-0.7582576116944579,0.3675260622896892,0.4505840178125272,0.6178210899042025,-0.8183141777124294,-1.039416263530797,1.4036014777500758,-0.8993857098424167,2.0961824197461207,2.243538921162183,1.6401206753169983,0.0,0.0,1.0,0.0
2015-04-18,0.42845999516551775,0.15571672737463638,0.32839341056997373,-0.3706297450205683,-0.9364304272883305,0.09422984218129689,-0.17709991088804802,0.4378180701751435,0.562648664656329,0.7139561154398205,0.664274444529322,-0.9567124525390068,1.0560578293027527,-0.8434269019382291,0.35165556164411155,-0.4737020684192803,1.5012804444287295,-0.8372908434964603,1.6495575343087676,-0.7481496742544929,-0.49219732249123155,0.4436715213639551,0.43808504839099127,-0.819871694188658,-1.03940609906601,1.4106688520670476,-0.8994325645621158,2.19546992034475,2.091138908619409,1.5904397897164657,0.0,0.0,1.0,0.0
2015-04-19,0.36532428466434586,0.06883561499737859,0.30756957157060777,-0.3939234044171548,-0.3122901804089971,0.4838685178053829,-0.19659197028832653,0.4604160859080457,0.5840050882650405,0.4219184378154898,0.6448898545349412,-0.9562400934648404,1.3386936732036125,-0.8716155171539384,0.3657635935462802,-0.4737020684192803,1.5998869255608064,-0.8418121213739311,1.6552636106659715,-0.7453393976496685,-0.8445429719916077,0.4401892220616314,0.2813873615539426,-0.819871694188658,-1.0392168718633243,1.3611972318482473,-0.900369658956099,2.369126272200701,2.1770442636690004,1.580503612596361,0.0,0.0,1.0,0.0
2015-04-20,0.3045269338113504,0.005789144068750347,0.28398963623302903,-0.41709092137158443,-0.21476826683410125,0.717651723179835,0.09578892071584685,0.43442836781522076,0.6047333817676114,0.08228943494866264,0.6216283465417006,-0.9562358883909445,1.2115075434482288,-0.8152382867225199,-0.4948263524858134,-0.6289462145543686,1.5632830045345047,-0.8418121213739311,1.2767325746756293,-0.7538865492545018,-0.8727306239516441,0.4740789814482399,0.303752344268324,-0.819871694188658,-1.0391169862601386,1.3242898326373962,-0.9008475770970304,2.532267837023198,2.3101958611554823,1.591543809396479,0.0,0.0,0.0,1.0
2015-04-21,0.24372958295837352,-0.03572926361593905,0.26561566064534053,-0.44012543084858635,-0.29278579769401836,0.9124710609918781,0.4856301087214113,0.38810243556275137,0.6257757403232524,-0.22921742118394878,0.5985822228817277,-0.9562358883909445,0.8299491541820616,0.0022315545328550177,-0.8475271500399488,-0.6289462145543686,1.5350456940285,-0.8372908434964603,0.512529515959681,-0.7109093598284916,-0.8163553200315712,0.5350565663646882,0.3425958981551063,-0.8198405438591335,-1.039209908856205,1.3541298575312755,-0.9004024572598883,2.6516899542723724,2.420186114464535,1.6014799865165839,0.0,0.0,1.0,0.0
2015-04-22,0.19345485052223693,-0.018045497379860838,0.2695966886893433,-0.4630201072258778,-0.17575950140414304,0.3085311137745445,0.7195348215247506,0.37454362612300646,0.6465040338258233,-0.3568487025160474,0.5912591555505231,-0.9560449541530464,0.3494682195506032,0.5660038588469111,-0.8757432138442861,-0.6289462145543686,1.5331034451577183,-0.8372908434964603,-1.409520348520385,-0.5051100994912275,0.0010865868092949156,0.5345915149435329,0.34214229678918734,-0.8326277541289706,-1.0392078767002397,1.3242898326373962,-0.9004118282038283,2.5282035726770142,2.404593132893198,1.539654884435922,0.0,0.0,0.0,1.0
2015-04-23,0.1525335566788803,0.048076411155033895,0.28980806183581426,-0.48576816631674047,-0.1952638841191225,-0.5097101050360361,0.9144554155275328,0.3519456103901042,0.6669182622753258,-0.32440007166890716,0.5947053048828475,-0.7938395375899968,0.36360001174564943,0.8619843186117938,-0.8193110862356116,-0.6289462145543686,1.545055745901001,-0.2990445455945826,-1.4084294809815079,-0.5262261866042963,0.5648396260098966,0.5437744370646379,0.3511482394469526,-0.7454535569544534,-1.001655934111707,1.26618031047563,-0.8450248640474521,2.300349579165629,2.379817984971479,1.457957428115044,0.0,0.0,0.0,1.0
2015-04-24,0.12388865098853812,0.15648558677623053,0.31430669595274524,-0.5083628673803225,0.09730185660556512,-0.6071197739420575,0.3102015741189076,0.3609848166832615,0.6873324907248283,-0.24868659969224668,0.5983668385484395,-0.7944559555939293,-0.4984393121519761,0.8619843186117938,-0.0010452359100238476,-0.6289462145543686,1.548492032364693,-0.3012395069163043,-1.407338613442631,-0.5283157401994917,0.8608099715902158,0.5554864712313385,0.3546578737656608,-0.7437091385010772,-1.001954942123981,1.1860834015499508,-0.8435770532087481,2.101427867565738,2.2248787028848307,1.355283597873943,0.0,0.0,0.0,1.0
2015-04-25,0.10401259397889925,0.28027195042875963,0.3369679325109132,-0.5307975151190656,0.4873895109051486,-0.27592689966158457,-0.5084649206927777,0.34968580881682837,0.7077467191743309,-0.04101536227049425,0.5944899205495592,-0.7876104465134397,-0.8517341170280508,0.81970139578823,0.5632760401765928,-0.6289462145543686,1.5192088955436536,-0.30158329492709307,0.1410387712394765,-0.4906633773324289,0.8608099715902158,0.5454619653720547,0.3420466401891699,-0.7404539290657595,-1.0008912099698517,1.0706496210394174,-0.8243900454919425,1.9700463854474897,1.8399536022710807,1.173120350671991,0.0,0.0,0.0,1.0
2015-04-26,0.10693554353913369,0.38637454784522884,0.35074841420170394,-0.5530654616626646,0.7214421034848992,-0.08110756184954154,-0.6059252176941688,0.33047749544383087,0.7281609476238333,0.21424720039373737,0.5807053232202414,-0.7878649495773753,-0.8799977014181433,0.6082867816704589,0.8595447101220698,-0.6289462145543686,1.447196283565379,-0.3026080126985796,0.5316784369113539,-0.4167062014102471,0.818528493650161,0.6054014130868641,0.3802055616902509,-0.7404539290657595,-1.000893318753019,0.9834853377967666,-0.8243806745480027,1.9835019132292666,1.497391505648563,1.0803826975509947,0.0,0.0,0.0,1.0
2015-04-27,0.12038111151624561,0.4494210187738571,0.34462375567244197,-0.575160108537977,0.916485930634691,0.11371177596250147,-0.27456020788943913,0.2717226545382814,0.7479470459671972,0.4413876163237705,0.5602438115595014,-0.7887753748315536,-0.8234705326379584,0.19955186104277145,0.8595447101220698,-0.7746365921553207,1.3741378452720683,-0.3065227959891073,0.5353789952547754,-0.39248026372520267,0.6071211039499353,0.6604755769402145,0.419433470631844,-0.7342238631608449,-1.0017802611590012,0.9764179634797971,-0.8400160945116121,2.0140060964755966,1.3336831244559704,0.9258199423493367,0.0,0.0,0.0,1.0
2015-04-28,0.1309037299331231,0.473255660222505,0.3430925910401557,-0.5970749086242928,0.3118500664703363,0.34749498133695295,-0.0796396138866569,0.19036979789982977,0.767733144310561,0.5971410443900675,0.5346130759002956,-0.7887753748315536,-0.003826585325471512,-0.1809944443692068,0.8172206144155638,-0.7746365921553207,1.3476933798775566,-0.30650199760487046,0.15065518815911613,-0.4047276841399646,0.1984001505295023,0.6417389377953715,0.40491388544583573,-0.7326974970141408,-1.0015858094175414,1.0478769704625077,-0.8409766162654447,2.0108200059602472,1.2536554438466407,0.8938033716289935,0.0,0.0,0.0,1.0
2015-04-29,0.136749629053592,0.45403417518329353,0.3443175227459847,-0.6188033680933858,-0.5073340075587889,0.44490465024297443,0.11528098011612535,0.10901694126134212,0.7875192426539249,0.5690188976558691,0.5055361909087038,-0.7875124727571129,0.561445102476248,-0.23737167480062524,0.6056001358830826,-0.7746365921553207,1.2919657776620057,-0.3075469426961018,0.9317331285726164,-0.40615869145174943,-0.18213315093089422,0.6552835503429129,0.40843274072737984,-0.7311711308674367,-1.0008242453556024,1.147605474713108,-0.84848274236125,1.9960823249546435,1.3165134230845728,0.8540586631485678,0.0,0.0,0.0,1.0
2015-04-30,0.1537027365029778,0.39483200126248924,0.3366616995844365,-0.6403390483337769,-0.6048559211336847,0.6397239880550175,0.3491856929194639,0.06156110822224381,0.8066772108911502,0.44571410043671217,0.4764593059171736,-0.8152048503304531,0.8582127385721541,-0.3924090584869778,0.19646721072028878,-0.7746365921553207,1.2555112603949947,-0.666726936888352,0.9358280774877856,-0.4045507278260935,-0.23850845485096722,0.6363901517992979,0.3927408092239866,-0.7233835484862935,-1.0010769522958816,1.0957780630553162,-0.8470583588823956,1.9300933427196705,1.350036527841436,0.8926993519489823,0.0,0.0,0.0,1.0
2015-05-01,0.18410141192947554,0.33255438973545515,0.3250248483788855,-0.6616755678586334,-0.2732814149790389,0.6981697893986305,0.446645989920855,0.0005464657434185379,0.8261492441814438,0.25318555741031595,0.4391978162613064,-0.8151976143733408,0.8582127385721541,-0.7870496715068267,-0.18444965063816784,-0.7746365921553207,1.2377322130393629,-0.6658775622814578,1.719960447010142,-0.4637394630827094,-0.3935405406311199,0.6156132132908191,0.3916942096464072,-0.7203308161928854,-1.0008989111079638,1.1240475603232012,-0.8480235661081984,1.7374413664517858,1.4199946865902169,1.054990244910723,0.0,0.0,0.0,1.0
2015-05-02,0.20982336805956467,0.23490924573619124,0.300526214261974,-0.6828066041967392,-0.07823758782924717,0.854025259648265,0.6415665839236373,-0.0231814507761486,0.8449931473656007,8.623680254656965e-05,0.3989209459396708,-0.8200712129943496,0.8158173619870154,-0.8575212095460837,-0.24088177824684234,-0.7746365921553207,1.2574535092657784,-0.71752124682386,1.7249952202664973,-0.5318463007251748,-0.7881676680715507,0.6523303829730028,0.3401572667046553,-0.674415230473665,-1.000381540645364,1.2112118435658519,-0.8397630790252366,1.4990663537523587,1.5278435094943361,1.0947349533911506,0.0,0.0,1.0,0.0
2015-05-03,0.2209305763884816,0.1303443671228736,0.2695966886893433,-0.7037258957659827,0.11680623932054457,0.990398796116695,0.7000427621244721,-0.02431135156279551,0.864151115602826,-0.25733956791814727,0.3633825309499863,-0.8198658224523855,0.6038404790613706,-0.7729553638989721,-0.3960701291706491,-0.7746365921553207,1.223688259666006,-0.7164458879311499,1.3391134153218762,-0.5835568002833701,-0.8586367979716258,0.6592515841445942,0.36920303982034,-0.674415230473665,-0.9996283652713184,1.312510875442444,-0.8445610023224305,1.3997069054642877,1.5788472815156027,1.1874726065121424,0.0,0.0,1.0,0.0
2015-05-04,0.21157713779573883,0.015015456887586529,0.24234195823423857,-0.7244272437287964,0.3508588319002945,0.9514349285542866,0.855979237326698,-0.016402046056285122,0.8826809537339125,-0.4693372894528242,0.3241825822946686,-0.8198658224523855,0.1940185054051271,-0.6179179802126035,-0.7910950224312904,-0.9086487074505551,1.2943562378106594,-0.713608185178724,0.9520736125282933,-0.6609138195494626,-0.7740738420915324,0.6328987272256581,0.26301508799422035,-0.674415230473665,-0.9990449756839929,1.378473035734177,-0.8478548891172814,1.46034451574624,1.3958912488179522,1.3596996765939922,0.0,0.0,0.0,1.0
2015-05-05,0.19579321017043191,-0.08493626531633137,0.21324983022039035,-0.7449045138290079,0.44838074547519036,1.048844597460308,0.9924236531286454,-0.0005834350432463564,0.9012107918649992,-0.594805328728495,0.28885955163825183,-0.7893656833198595,-0.18753988386102394,-0.8575212095460837,-0.8616351819421174,-0.9086487074505551,1.3194560693715536,-0.5395757681461111,-0.611928351826038,-0.7577455814946054,-0.6190417563113637,0.6050032813008683,0.23674200850308239,-0.5716191430425746,-0.9908762017078951,1.4640667913508336,-0.8273746911367789,1.5324921579201727,1.14373893802148,1.4502292903549636,0.0,0.0,0.0,1.0
2015-05-06,0.15311814659093836,-0.17719939350458305,0.1758894131920404,-0.7651516382095507,0.6434245726249821,0.854025259648265,0.9534395343280891,-0.06950738302861799,0.9194265649430174,-0.698640947439354,0.25805959198051837,-0.7826027152138707,-0.24406705264120876,-1.0689358236638549,-0.7769869905291217,-0.9086487074505551,1.3810104181994536,-0.5246675989656547,0.5674505008977611,-0.8438966584375213,-0.8586367979716258,0.6006669697531013,0.2160524461587497,-0.5030884180885141,-0.9920090520550848,1.5441637002765103,-0.8301016358232699,1.6886256416306236,1.0721726169155399,1.5529031205960624,0.0,0.0,0.0,1.0
2015-05-07,0.07361391855242012,-0.25485419306300466,0.12934200836987544,-0.7851626172105013,0.7019377207699198,1.068326531241512,1.0508998313294804,-0.2005758742794798,0.9373282729679654,-0.8262722287714698,0.2257519419898905,-0.7849426721313357,-0.39951676678666875,-0.8434269019382291,-0.6217986396052989,-0.9086487074505551,1.3621855445287856,-0.533038795882223,0.1778429637434366,-0.9154172329685253,-1.0700441876718516,0.5802214009608934,0.20121518963672924,-0.6685122430287584,-0.9978931615418154,1.551231074593482,-0.8511440904401624,1.8109094518202393,1.183937946556047,1.5010141956355074,0.0,0.0,0.0,1.0
