datetime,sealevelpressure_roll_mean_28,sealevelpressure_roll_mean_21,sealevelpressure_roll_mean_56,sealevelpressure_roll_mean_14,dew,temp_lag1,temp_lag3,day_cos,week_cos,day_length_h,sealevelpressure_roll_mean_7,precip_roll_std_21,sealevelpressure_roll_mean_84,temp_lag7,daylength_uv,sealevelpressure_lag7,sealevelpressure,precip_roll_std_7,sealevelpressure_lag1,humidity_roll_std_56,cloudcover_roll_std_84,precip_roll_std_56,sealevelpressure_lag3,cloudcover_roll_std_56,precip_roll_mean_56,sealevelpressure_roll_std_21,solarradiation,sealevelpressure_roll_std_28,precip_roll_mean_14,precip_roll_std_84,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2016-10-31,-0.1719138445077382,-0.10723318796184603,-0.36216183860116685,-0.18588716405308792,0.0854632846750664,-0.5097101050360361,0.6220745245233594,0.7568351265098048,0.8270724528908484,-0.9056054584424919,0.37865359668595233,-0.9183644254588309,-0.8242466827054235,0.7799552516298361,-1.1487442677074422,-0.37125318239659244,1.2002477012002242,-0.5976264726667363,1.1567803171705349,0.2951590575275154,0.08724035903752105,-0.6081950408152277,0.3798716254484488,0.19310504575282939,-0.5732628043203589,0.5276015543067779,-1.4388745300238583,0.028155328301090955,-0.7229474438729491,1.113269841428485,0.0,0.0,0.0,1.0
2016-11-01,-0.10760895418246882,-0.030347247804981867,-0.31806429719067936,-0.07402698617518765,-0.3264104821392,-0.6655655752856706,0.5441062869222462,0.7776462171370223,0.8270724528908484,-0.9250774917327854,0.6187734649548622,-0.8609802571281103,-0.7874159617161122,0.27284130104037807,-1.493500366436398,-0.08861733849573265,1.2707192392394813,-0.4882440767469485,1.1990617951105735,0.4719689376100743,0.17522197505097514,-0.604792107766842,0.6197081677852513,0.3482672967543555,-0.5368847999459317,0.9117788639961394,-1.5056950578220418,0.38961357036704336,-0.6004954985118531,1.1125544274052863,0.0,0.0,0.0,1.0
2016-11-02,-0.033950625264438074,0.04576983295032485,-0.2739667557801919,0.07511991766198875,-0.8278220243478718,-0.5291920388172406,-0.5084649206927777,0.7982362888429866,0.8270724528908484,-0.9448635900761493,0.8264447023765974,-0.8553102856661534,-0.7467083227279206,0.5654070417650657,-1.1518910009926644,0.2929410507704345,1.4398509305337044,-0.5048882857961171,1.2695309250106488,0.3891662901914022,0.26476345345042324,-0.6446084383527958,1.1558133800675467,0.46154559505239284,-0.6001339860678269,1.2620966433191059,-1.1060569011829062,0.6931325573481133,-0.535235558157873,1.110796138197694,0.0,0.0,1.0,0.0
2016-11-03,0.04029229356566933,0.12034919490249832,-0.22741935095800747,0.27398245611155725,-0.9173597997422774,-0.5486739725984445,-0.6644013958950037,0.818599240345083,0.8270724528908484,-0.9637074932603062,1.0016673089511925,-0.8553102856661534,-0.7032006874071873,0.6434245726249821,0.5574145195400919,0.4766543493059869,1.2284363164159333,-0.48877116056781267,1.4386568367708357,0.26333870466535847,0.3175467735178214,-0.6770576870536367,1.1981374757740366,0.555247879725505,-0.6742675235758365,1.6411571189130323,0.4513754005747544,1.0366463053355117,-0.5383194407808056,1.113364803065733,0.0,0.0,1.0,0.0
2016-11-04,0.09875128477048842,0.1718627748075997,-0.18730283759152275,0.4491170780416126,-0.6487464735590607,-0.41230043613001455,-0.5279569800930562,0.838729037661311,0.8270724528908484,-0.9828654614975315,1.1163191379444315,-0.8548138603881317,-0.6648622760850021,0.6239201899100033,0.21166824873738624,0.3777318039406956,0.5800981664547658,-0.4870686858681381,1.2272494470706101,0.19843358110658768,0.3037044601814376,-0.6769675164936965,1.2686776352848637,0.5304466201406892,-0.6747688690766175,1.8654190162156794,0.5233359689727981,1.2516339718362388,-0.5383194407808056,1.1137093411399486,1.0,0.0,0.0,0.0
2016-11-05,0.13382667949333893,0.19646627565776834,-0.15821070957767452,0.5677566606393764,-0.27268781690255645,-0.314890767223993,-0.547449039493334,0.8586197158982911,0.8270724528908484,-1.0017093646816864,1.1466045267351095,-0.8542938955240207,-0.6355700067601837,0.5459026590500863,0.20814390745793745,0.6179722712564167,-0.04005136829069278,-0.4870686858681381,0.5789334519899149,0.1628022386848965,0.3420344124172136,-0.6760347208026403,1.437974018110855,0.5763961851213952,-0.6869510961983988,1.896602476664611,0.37684481187678043,1.2647126984735173,-0.5383194407808056,1.1057727230342271,0.0,0.0,1.0,0.0
2016-11-06,0.1402571685258845,0.1864711034373747,-0.1419803644751868,0.6140825928918457,0.12127839483282857,-0.12007142941195001,-0.4110046236913866,0.8782653810187838,0.8270724528908484,-1.0205532678658433,1.0449321500807298,-0.8689465947146494,-0.608216196434754,-0.5073340075587889,-0.4766691682940424,1.15498037466806,0.19955186104277145,-0.46845115097177925,-0.0411948911307438,0.05910096511547028,0.3434566943110178,-0.6754932538656616,1.2263535395783738,0.5003278974412432,-0.6906151352788731,1.9049814318315448,-0.4943920697995345,1.2522784243171847,-0.5523370890668635,1.1059580243081115,0.0,0.0,0.0,1.0
2016-11-07,0.15779486588730973,0.18954654104365953,-0.12942481449026405,0.6649281282908848,0.6047823819626192,0.035784040837684536,-0.31354432668999543,0.897660211588228,0.9610845681860845,-1.0390831059969299,0.8978316902403162,-0.8701953070410995,-0.5763393151106821,-0.6633690692786224,-1.159443160877198,1.1973757512531826,0.4673437055919449,-0.47174068731420404,0.1984001505295023,0.02401009983651331,0.3036854457684371,-0.6770505946481985,0.5773840720787614,0.33903186509110383,-0.7146047517648426,1.904967432890207,-1.3476388093763387,1.2314667034266562,-0.6255403634496097,0.9203523480550652,0.0,0.0,0.0,1.0
2016-11-08,0.1858551816656125,0.22568293291739175,-0.11625679865240732,0.7315922747029446,0.12127839483282857,0.11371177596250147,-0.11862373268721321,0.9167984604997486,0.9610845681860845,-1.0572988790749462,0.7853431033035221,-0.8709970706800971,-0.5405855157877093,-0.5268383902737683,-1.840228418024093,1.2680347122283975,0.7633241653568276,-0.6557523808499691,0.4661828441497849,0.10238732723093417,0.3546112948175187,-0.6771362046157827,-0.04336933161651368,0.40492641894317294,-0.7140612370163324,1.891954562847849,-1.6894515092670463,1.2250767638271072,-0.6229548860990702,0.9204941361040359,0.0,0.0,0.0,1.0
2016-11-09,0.22268434612465576,0.2994934354680078,-0.09573919257947909,0.7993863219016694,-0.9173597997422774,-0.2954088334427891,0.03731274251501273,0.9356744566771583,0.9610845681860845,-1.074886522046826,0.7074663892703822,-0.8734490549186904,-0.5018163357989888,-0.546342772988747,-1.8406983301946862,1.4376162185689199,1.4116623153179952,-0.7512178025947597,0.762153189730104,0.13843985024402544,0.40795325408839905,-0.6776366965861277,0.19646721072028878,0.5105550826267413,-0.7067612716872034,1.815854731959904,-1.7652671081149853,1.2639902541881702,-0.5991093088480096,0.9199637329350778,0.0,0.0,0.0,1.0
2016-11-10,0.2782203877692032,0.4332749713409305,-0.054397747507145884,0.8886484840466494,-1.006897575136683,-1.5617345292210687,0.11528098011612535,0.9542826067554111,0.9610845681860845,-1.0924741650187055,0.7031399051574405,-0.8730869408405411,-0.4499087114806917,-0.40981209398389296,-1.5024454802551899,1.2256393356432749,1.6230769294357663,-0.6917909093477262,1.410469184810799,0.24562732182993902,0.48434593810262166,-0.6782798290698752,0.46451981686142846,0.6657947330892652,-0.6925408642585086,1.6822455451814478,-1.5982157886195267,1.4840717923902396,-0.6269888537725024,0.920047259199011,0.0,0.0,0.0,1.0
2016-11-11,0.33375642941376926,0.5739762418279803,-0.004481780493912177,0.9801704477649412,-1.3829562317931872,-1.6981080656894987,-0.2940522672897177,0.9726173967380424,0.9610845681860845,-1.1100618079905833,0.7637106827387792,-0.8648962236781949,-0.3861549488325479,-0.3122901804089971,-0.1503739048383906,0.5755768946712942,1.0452103175138556,-0.6130462146984146,1.6218765745110248,0.34588899179002536,0.5477421931236678,-0.6772008508926036,0.7607884868069054,0.784478711288312,-0.6742019269682576,1.5663232806902163,0.06201732513533911,1.758182254870577,-0.5520100106068555,0.8869181370585791,0.0,0.0,0.0,1.0
2016-11-12,0.3717547736968542,0.6800788392444496,0.03195993775504653,1.0332757847372562,-0.21896515166591288,-1.1136500522533697,-1.5610361283078023,0.9906733936310821,0.9610845681860845,-1.1273353859093946,0.8350976706024807,-0.8677108866938861,-0.3273550258495817,-0.11724635325920538,0.18464829892827733,-0.04622196191059405,0.6928526273175705,-0.6222468090615579,1.044029709330405,0.35280986659818664,0.5226611341123638,-0.6777140283812703,1.4097579543065177,0.8137451520433439,-0.6709220965893165,1.173572689633437,-0.06391366956123719,1.8308501564581294,-0.541107395273255,-0.006511165877644297,0.0,0.0,1.0,0.0
2016-11-13,0.3945537802667275,0.7515827635903566,0.0595209011366085,1.0389252886705087,0.12127839483282857,-0.6071197739420575,-1.6974805441097498,1.0084452470529721,0.9610845681860845,-1.1442948987751336,0.9475862575392576,-0.8643341004203292,-0.297847372191475,0.038788708460628145,-0.4932000071524101,0.1940185054051271,0.4673437055919449,-0.6222468090615579,0.6916840598300288,0.3977020413220788,0.5682271373911958,-0.6770975306353829,1.621378432838999,0.8655821108879684,-0.6750640538107222,0.8139116496588572,-0.36460604465306284,1.843213991885012,-0.5717125940311478,-0.005598426583884773,0.0,0.0,0.0,1.0
2016-11-14,0.40799934824383943,0.8007897652907305,0.07942604135662223,0.983560150124864,0.4077992760949271,-0.1395533631931546,-1.112718762101403,1.0259276908199941,1.0814642227655942,-1.1609403465878043,0.9886878566123328,-0.874796716619627,-0.2748012485315022,0.11680623932054457,-0.49542369867396724,0.4625225571109407,0.2982120142977377,-0.6183663450684007,0.4661828441497849,0.43791138185436074,0.5835425291341426,-0.6762578277763466,1.0429491248502136,0.8823461798574048,-0.6838118299785553,0.508283801243288,-0.2451001007063115,1.8385521218738117,-0.6312720240821312,-0.10494765040541792,0.0,0.0,1.0,0.0
2016-11-15,0.42845999516551775,0.836926157164426,0.09504392060617597,0.9112464997795696,0.33616905577940215,0.23060337864972755,-0.6059252176941688,1.043115544506759,1.0814642227655942,-1.1772717293474066,0.9627289519346138,-0.874501497924745,-0.2541243525375151,-0.29278579769401836,-0.4976054337517214,0.7592901932068467,0.4955323208076541,-0.6147264716310342,0.297056932389614,0.4743999179440364,0.6221818551791649,-0.6759493526223092,0.6902483272960783,0.9183392094971974,-0.6856860187665216,0.2308260153747008,-0.4031563491520148,1.793219791719982,-0.7537239694432271,-0.3859431414656897,0.0,0.0,0.0,1.0
2016-11-16,0.4734734183932063,0.8684493926287585,0.1057620730323357,0.8491019565140615,-0.093612266113745,0.3669769151181575,-0.13811579208749172,1.0600037149812744,1.0814642227655942,-1.1932890470539388,0.9216273528615557,-0.8754204262761214,-0.23280130354372497,-1.5605706741676646,-0.49974521238567254,1.4093526341788274,0.5660038588469111,-0.6147579623537023,0.4943704961098214,0.4708138749522062,0.6217402530509164,-0.6757596763293521,0.46451981686142846,0.8902773168174067,-0.6957410416139611,0.041763802143999725,-0.24253008040638152,1.650956080409319,-0.8051220131587723,-0.4893487564011944,0.0,0.0,0.0,1.0
2016-11-17,0.5401166683666707,0.8830577212585519,0.1088244022969472,0.7790481077420429,-0.0040744907193392965,0.23060337864972755,0.23223333651779499,1.076587197914153,1.0814642227655942,-1.2089922997074025,0.7918328294729605,-0.8875103075765141,-0.20889364255064016,-1.6971013531725188,-0.16623344059591122,1.6213295171044722,0.5096266284155087,-0.6291008636815905,0.5648396260098966,0.3327985771030913,0.6241947868952317,-0.6758409073461216,0.2952234340354531,0.8945495452765952,-0.6952724944169696,-0.015340322105161695,-0.15386438005879186,1.3099558527812842,-0.8035644966825437,-0.4892335597980044,0.0,0.0,0.0,1.0
2016-11-18,0.6009140192196661,0.8845954400617219,0.11525529375264695,0.7214231676231404,-0.21896515166591288,0.13319370974370603,0.3686777523197424,1.0928610792614994,1.0814642227655942,-1.224381487307796,0.6209367070113072,-0.8875103075765141,-0.18627828755720272,-1.1119698717231434,-0.1687004794915254,1.0419260371077064,0.18545755343491685,-0.7980259552223105,0.5084643220898396,0.2818995211584736,0.5875114974553427,-0.6759222148568923,0.49273588066576574,0.8842538534895926,-0.694803947219978,-0.02041322603284579,-0.2335350093566262,0.9521129800389495,-0.802006980206315,-0.4892939859297934,0.0,0.0,0.0,1.0
2016-11-19,0.6459274424473547,0.8738314084397524,0.12168618520832719,0.6897859455970629,0.04964817451730425,0.15267564352490992,0.23223333651779499,1.108820536721053,1.0814642227655942,-1.239142544802053,0.48897894156624966,-0.8891899607528287,-0.16990907822861076,-0.6048559211336847,-0.5058708531809054,0.6886312322316317,0.0022315545328550177,-0.8018789983088067,0.18430632454948406,0.28889737473720767,0.5597893585893993,-0.6765406731873449,0.5632760401765928,0.8960809568476462,-0.7140143822966332,0.040408299098228746,-0.33119578075397116,0.5895637082145699,-0.7942193978251718,-0.4885944087100799,0.0,0.0,0.0,1.0
2016-11-20,0.6716493985774811,0.8400015947707109,0.12750461081111245,0.6931756479569856,0.03174061943842286,0.3085311137745445,0.13477303951640385,1.1244608411611345,1.0814642227655942,-1.2539036022963077,0.3829800807989112,-0.8885544049216865,-0.16193985789760307,-0.13675073597418483,-0.17343316635249975,0.4625225571109407,-0.04005136829069278,-0.8015374825100122,0.0010865868092949156,0.1854233287947009,0.5534988984683106,-1.0811977356290765,0.5068439125679344,0.818545316739787,-0.9048536556313086,0.2061280803893443,-0.35561097360330735,0.3695080721985988,-0.7848742989677999,-0.5290361736766165,0.0,0.0,0.0,1.0
2016-11-21,0.6880179161148088,0.7746485456374103,0.13301680348740144,0.6739673345840421,0.1929086151483535,0.3669769151181575,0.15426509891668166,1.139777358021992,1.1864560101942359,-1.2683505947374942,0.30510336676573685,-0.8964148876364214,-0.15590909656600466,0.2338325356104199,-0.509772802454581,0.2929410507704345,-0.15280582915351362,-0.8022240367252241,-0.0411948911307438,0.1640089529422078,0.5221863899654696,-1.0813673646386173,0.18235917881812014,0.8407333941555208,-0.9040805527562724,0.31197251759398603,-0.30421056760470483,0.2304866099702731,-0.7879893319202572,-0.8478384535237213,0.0,0.0,0.0,1.0
2016-11-22,0.6967867647955122,0.7008380430868126,0.13883522909018667,0.62425169997165,0.1929086151483535,0.4838685178053829,0.3102015741189076,1.154765548689124,1.1864560101942359,-1.2827975871786808,0.23587962095849752,-0.9737636707702433,-0.1503091039009828,0.37036321461527394,-0.5117027988695174,0.4907861415010331,-0.1246172139378044,-0.802224036725224,-0.15394549897087376,0.16207176713328855,0.5112114669899624,-1.0818025862972094,-0.0010452359100238476,0.8066589817807066,-0.901269269574323,0.40839699183100975,-0.5342273844484516,0.15045754380233972,-0.7791893638295654,-0.8482002519227275,0.0,0.0,0.0,1.0
2016-11-23,0.6950329950593938,0.6247209623315243,0.1501658473692804,0.5530679504129845,-0.14733493135038855,0.4838685178053829,0.3686777523197424,1.169420971838162,1.1864560101942359,-1.2963023844606583,0.14069697047352192,-0.9989877158329381,-0.14341680523629302,0.2338325356104199,-1.1800605573619745,0.561445102476248,0.25592909147417386,-0.7993987753517174,-0.12575784701083725,0.1641733725636172,0.4837690470118256,-1.0825407004142524,-0.04336933161651368,0.749175705685465,-0.896583797604407,0.4186317337419225,-1.2705382003784347,0.1637903611879382,-0.7957924894661628,-0.8482002519227275,0.0,0.0,0.0,1.0
2016-11-24,0.6932792253232383,0.5601367725997628,0.1728270839274484,0.4604160859080637,-2.0276282146329083,0.32801304755574906,0.4856301087214113,1.1837392847509391,1.1864560101942359,-1.3094931166895676,0.09310564523104271,-0.9989949686974539,-0.12489375257500354,0.13631062203552402,-1.514042241322329,0.5049179336960793,0.9747387794745985,-0.7971786731610142,0.2547754544495593,0.1794176102911523,0.4929904958061711,-1.0818904214999463,-0.15623358683384664,0.7059642232624035,-0.9059453706002989,0.2026769561983522,-1.5224001897715878,0.1699547196380462,-0.8445583303368817,-0.8478670560902254,0.0,0.0,0.0,1.0
2016-11-25,0.7137398722449352,0.5462973033715268,0.21049373388221662,0.40844064972237776,-1.6873846681341667,-1.2500235887217996,0.4856301087214113,1.1977162446023228,1.1864560101942359,-1.3223697838654085,0.16449263309479595,-1.0004064512898319,-0.08849380025222767,0.15581500475050278,-1.5147303270006978,0.17988671321008093,0.6928526273175705,-0.7978059560620127,0.9735605794303297,0.27466102578455803,0.5695155508552145,-1.0825776319363545,-0.1280175230295094,0.7969016435548959,-0.9017284458273747,0.11042662860889936,-1.3309336774267928,0.19431925817371165,-0.9070770416926992,-0.8477952176303797,0.0,1.0,0.0,0.0
2016-11-26,0.7266008503099705,0.5524481785840598,0.2362172997050156,0.380193130056223,-1.7231997782919288,-1.288987456284208,0.3296936335191861,1.2113477097174634,1.1864560101942359,-1.3349323859881792,0.24236934712793587,-1.0004064512898319,-0.059847683927212354,0.3118500664703363,-1.5154016301015452,-0.003826585325471512,1.101587547945258,-0.7906396440178529,0.6916840598300288,0.30091766400041975,0.6069625128257662,-1.1414265898793559,0.25289933832894723,0.8883207944100306,-0.9621991470711094,0.12057401276343488,-1.4080342864246969,0.18180322640026547,-0.9179796570262999,-0.8629965093177044,0.0,0.0,0.0,1.0
2016-11-27,0.7464769073195907,0.6147257901111123,0.2634720301601008,0.41296025286894744,-2.52903975684158,-1.2695055225030043,-1.2491631779033503,1.2246296407990562,1.1864560101942359,-1.3471809230578795,0.4111022275331097,-1.001770103005198,-0.025601574937154602,0.37036321461527394,0.14353098400137287,-0.04622196191059405,1.0029273946903077,-0.7909053165217745,1.100405013250462,0.3283085643990706,0.6491583064848625,-1.1416689076170183,0.9724089653393867,0.9356419645293104,-0.9607794490642249,0.1297984879310681,0.5516061922720298,0.2273317822868094,-0.9101920746451567,-0.8631803364455252,1.0,0.0,0.0,0.0
2016-11-28,0.7400464182870824,0.658550776000529,0.28766443135059405,0.4558964827614941,-2.2962415408161254,-1.0746861846909612,-1.2881472967039067,1.2375581021242719,1.274528913790384,-1.358801330021443,0.5711821397123658,-1.000575764463184,0.0036906943876843703,0.4873895109051486,0.141357640212379,-0.1592762994709476,1.2989078544551904,-0.7875341098392759,1.001748231390366,0.6162872166421578,0.7248968498215913,-1.1416689076170183,0.6902483272960783,1.0223237059758146,-0.9607794490642249,0.1478870932647551,0.5798764155712611,0.19830515325890735,-0.9122635715585408,-0.8627201438861191,1.0,0.0,0.0,0.0
2016-11-29,0.744138547671433,0.7039134806930974,0.3234936837465798,0.5361194386132988,-2.135073545106195,-1.2110597211593912,-1.2686552373036288,1.2501292627110028,1.274528913790384,-1.3701076719319365,0.7939960715294228,-0.9998017169982623,0.036213728711559395,0.4873895109051486,-0.5233666902467414,-0.13101271508085519,1.5526053913965092,-0.7875240676817614,1.2977185769706852,0.7461145919164568,0.8416980263068451,-1.1416689076170183,1.0993812524588722,1.160772388218335,-0.9607794490642249,0.28396541417890553,-0.405726369451945,0.22408776415972587,-0.9122635715585408,-0.8626620217613281,0.0,0.0,1.0,0.0
2016-11-30,0.7558303459123893,0.7469696071809201,0.3682036910100012,0.6208619976116913,-2.403686871289412,-1.0746861846909612,-1.0737346433008466,1.262339397453058,1.274528913790384,-1.3807858837362912,1.051421876250151,-1.0027855710921996,0.07153675936797621,0.33135444918531576,-1.186832327391773,0.2505456741852959,1.7781143131221349,-0.7987039082023809,1.5514074446109496,0.8970676994772563,0.8393154856032805,-1.1416295933817386,1.000625029143724,1.1541579544531697,-0.960943440583172,0.5081082013068314,-1.235842926329378,0.3151136120941864,-0.9262812198445985,-0.8982598639188679,0.0,1.0,0.0,0.0
2016-12-01,0.769860503801522,0.7669599516217074,0.4144448629057479,0.7180334652631997,-2.332056650973888,-0.7824571779728967,-1.210179059102794,1.2741848882239983,1.274528913790384,-1.3914640955406459,1.2850520183496053,-1.0184347137060952,0.10944440202364654,-1.2485005507279976,0.13524878199466758,0.9712670761324915,1.6935484674750232,-0.7986818792955944,1.7769086602911934,1.1599382167816743,0.9193463270279212,-1.218382552561032,1.2968936990892008,1.2392707728661632,-1.0211986101162907,0.6833610632735507,0.4449503498249291,0.4467078889930018,-0.9278387363208271,-0.9280186996792589,0.0,0.0,1.0,0.0
2016-12-02,0.7891519708991028,0.7708042486295497,0.4551738421251276,0.8129451313414143,-2.224611320500601,-0.9967584495661436,-1.0737346433008466,1.2856622249492606,1.274528913790384,-1.401514177238864,1.3953773632299198,-1.1012112740599478,0.14476743268008394,-1.2875093161579558,-0.19709660065737186,0.6886312322316317,1.5385110837886546,-0.8192057319862913,1.6923457044111,1.3504509903124902,0.9339563854217657,-1.218162761693689,1.5508382733281718,1.1793138712188953,-1.022135704510274,0.7178980813408286,0.04145716273589812,0.5905380029039645,-0.9293962527970558,-0.9279626149717823,0.0,0.0,1.0,0.0
